1392 8959
193 516 -0.18977145
193 527 -0.20544520
193 617 -0.17099156
193 637 -0.21725458
193 659 -0.18189827
193 772 -0.17691184
193 805 -0.21780862
193 871 -0.20921039
193 899 -0.20871101
193 907 -0.16760661
193 967 -0.19564003
193 968 -0.21091902
193 1013 -0.20705479
193 1316 -0.18658937
193 1386 -0.19953336
194 776 12.84502977
195 791 0.20750347
195 986 0.25561664
195 1324 0.25561664
195 1335 0.25561664
195 1363 0.25561664
196 212 -0.19911270
196 322 -0.19142410
196 332 -0.19802875
196 340 -0.19432169
196 383 -0.19687333
196 437 -0.19564003
196 439 -0.19225173
196 449 -0.19564003
196 460 -0.19139692
196 572 -0.19203429
196 595 -0.19139692
196 603 -0.19432169
196 648 -0.19291031
196 665 -0.19432169
196 799 -0.19687333
196 937 -0.19432169
196 1211 -0.19291031
196 1246 -0.19687333
196 1248 -0.19291031
196 1370 -0.19432169
197 325 -0.20368770
197 353 -0.20301958
197 387 -0.21352367
197 419 -0.21266603
197 527 -0.21120826
197 528 -0.19070977
197 537 -0.20539708
197 637 -0.21536059
197 734 -0.20677011
197 805 -0.21371275
197 871 -0.21424627
197 899 -0.21309452
197 968 -0.21663977
197 1043 -0.21005709
197 1048 -0.19567973
197 1050 -0.21393746
197 1102 -0.20902414
197 1259 -0.20397979
197 1326 -0.21481615
197 1362 -0.20597223
197 1383 -0.20921039
198 364 4.73537360
199 738 5.77095255
199 745 5.60383412
200 348 1.63321049
201 300 -0.14465772
201 538 -0.13841220
201 551 -0.14465772
201 564 -0.13841220
201 613 -0.14465772
201 615 -0.14045790
201 1109 -0.17911314
201 1118 -0.14465772
201 1159 -0.14465772
201 1182 -0.14465772
201 1188 -0.14465772
201 1204 -0.13841220
201 1389 -0.17111205
202 807 1.82666664
203 209 -0.16955747
203 334 -0.15428569
203 464 -0.16169758
203 515 -0.16242590
203 561 -0.16205546
203 653 -0.15526640
203 721 -0.15043255
203 1155 -0.15537145
203 1222 -0.18376592
203 1236 -0.19451993
203 1238 -0.19815326
203 1387 -0.20723685
204 466 0.49262119
204 470 0.42515725
204 744 0.30191072
204 783 0.49222361
204 885 0.13797276
205 241 3.06716828
205 522 2.08705991
206 243 1.07157043
206 314 0.36716010
206 513 0.40187403
206 700 0.70152085
207 220 0.30185734
207 495 0.49262119
207 987 0.18621894
207 1049 0.46487783
208 230 -0.22202912
208 245 -0.22284349
208 327 -0.22188837
208 344 -0.22146498
208 351 -0.22167880
208 391 -0.22129775
208 442 -0.22155464
208 443 -0.22052520
208 452 -0.22040258
208 456 -0.22147278
208 457 -0.22074084
208 465 -0.22237556
208 471 -0.22166789
208 484 -0.22236991
208 487 -0.22213735
208 520 -0.22110607
208 534 -0.22213686
208 542 -0.21873035
208 589 -0.22072030
208 596 -0.22107879
208 629 -0.22147257
208 649 -0.22238170
208 652 -0.22239723
208 678 -0.22243089
208 728 -0.22129444
208 765 -0.22275933
208 806 -0.22116025
208 846 -0.22305454
208 860 -0.22228795
208 903 -0.22089289
208 919 -0.21674723
208 933 -0.21860425
208 949 -0.22219892
208 951 -0.22190217
208 972 -0.22170335
208 977 -0.22180218
208 1017 -0.22138793
208 1029 -0.22142996
208 1044 -0.22228764
208 1077 -0.21684906
208 1078 -0.22254586
208 1085 -0.22080198
208 1137 -0.21839816
208 1162 -0.22076647
208 1179 -0.22243949
208 1201 -0.22289525
208 1206 -0.22306636
208 1261 -0.22198684
208 1296 -0.22168804
208 1309 -0.21601962
208 1329 -0.22146270
208 1337 -0.22193980
209 334 -0.17408225
209 412 -0.14375979
209 458 -0.17411603
209 464 -0.17691184
209 515 -0.17691184
209 525 -0.16597473
209 561 -0.17691184
209 653 -0.17691184
209 721 -0.17408225
209 955 -0.17413482
209 1155 -0.17691184
209 1222 -0.19291031
209 1236 -0.20135446
209 1238 -0.20199077
209 1304 -0.19945109
209 1364 -0.14834102
209 1387 -0.20364402
210 278 0.21053772
210 497 -0.09104857
210 679 0.13817970
210 779 -0.02281013
210 1253 0.22869933
211 293 0.11930396
211 404 0.10821700
211 448 0.17896048
211 485 0.07196834
211 666 0.17896048
211 1133 0.11930396
211 1274 0.17896048
212 226 -0.17293331
212 276 -0.17275906
212 322 -0.19802875
212 332 -0.20440262
212 340 -0.20199077
212 383 -0.20364402
212 437 -0.20284124
212 439 -0.19911734
212 449 -0.20284124
212 460 -0.20013098
212 572 -0.20932004
212 595 -0.20037521
212 603 -0.20199077
212 648 -0.20108877
212 664 -0.17290100
212 665 -0.20199077
212 799 -0.20364402
212 937 -0.20199077
212 996 -0.19185673
212 1026 -0.20901330
212 1176 -0.17342607
212 1211 -0.20108877
212 1246 -0.20364402
212 1248 -0.20108877
212 1370 -0.20199077
213 245 -0.22186976
213 304 -0.20932401
213 312 -0.21527458
213 346 -0.21520087
213 392 -0.21501263
213 536 -0.21566908
213 545 -0.21151802
213 549 -0.21687932
213 633 -0.21799902
213 662 -0.22005511
213 716 -0.21412181
213 736 -0.21588791
213 768 -0.22088775
213 830 -0.21275194
213 840 -0.21614878
213 869 -0.21536827
213 879 -0.21456847
213 882 -0.21715343
213 1006 -0.21566908
213 1014 -0.21342022
213 1038 -0.21784214
213 1096 -0.21915786
213 1139 -0.21213249
213 1156 -0.19860383
213 1206 -0.22203373
213 1260 -0.21176268
213 1276 -0.21734004
213 1302 -0.21517810
213 1327 -0.21389193
213 1375 -0.21399366
214 240 -0.15606298
214 693 -0.15024610
214 798 -0.15024610
214 821 -0.15526640
214 1093 -0.17950891
214 1103 -0.15526640
214 1143 -0.15979309
214 1210 -0.17099156
214 1235 -0.15979309
214 1236 -0.19872788
214 1238 -0.19802875
214 1371 -0.17691184
214 1387 -0.20013098
214 1390 -0.15526640
215 861 1.23727942
216 726 0.12616264
216 1140 0.19310372
217 325 -0.18146097
217 402 -0.17627563
217 493 -0.20326730
217 537 -0.20712794
217 719 -0.16760661
217 805 -0.21603463
217 1102 -0.18821313
217 1259 -0.20006303
217 1362 -0.20624095
217 1383 -0.20953385
218 701 0.85044134
218 942 0.28174322
218 1124 0.10821700
218 1175 0.96082610
218 1318 0.04413901
219 374 -0.04236197
219 438 -0.09548010
219 517 -0.04508289
219 606 0.00953794
219 742 -0.07183508
219 764 0.01442511
219 786 -0.05292516
219 1264 -0.04569771
219 1350 0.00963362
220 495 0.35599866
220 987 0.12933645
220 1049 0.30185734
220 1189 0.87816293
221 885 0.63746655
222 925 2.94970723
223 619 0.44706631
223 876 -0.10556392
223 1055 1.12200818
224 323 -0.16956473
224 337 -0.19201444
224 419 -0.21248489
224 477 -0.21067863
224 481 -0.19437174
224 586 -0.17880767
224 637 -0.21470884
224 805 -0.21387967
224 844 -0.19687333
224 866 -0.20134043
224 939 -0.19420781
224 968 -0.21115041
224 1013 -0.21652637
224 1033 -0.20150986
224 1050 -0.21283652
224 1311 -0.20104765
224 1326 -0.21177778
224 1365 -0.19859538
226 276 0.49262119
226 664 0.49000835
226 996 0.44352899
226 1176 0.49262119
227 622 0.96082610
227 753 0.68305805
227 910 0.96082610
228 255 3.06713528
228 420 0.80197615
229 1210 -0.14150509
230 234 -0.22147257
230 327 -0.22152103
230 338 -0.22167962
230 344 -0.22248945
230 351 -0.22253750
230 360 -0.22120007
230 391 -0.22189512
230 397 -0.22185316
230 442 -0.22127917
230 471 -0.22244136
230 484 -0.22210259
230 487 -0.22077912
230 520 -0.22224908
230 534 -0.22256211
230 596 -0.22140794
230 649 -0.22190624
230 652 -0.22174085
230 678 -0.22198763
230 728 -0.22224668
230 765 -0.22253774
230 768 -0.22198780
230 806 -0.22239312
230 834 -0.22038474
230 846 -0.22229178
230 851 -0.22147278
230 917 -0.22111672
230 949 -0.22185053
230 951 -0.22213830
230 972 -0.22120545
230 977 -0.22159712
230 1029 -0.22205069
230 1044 -0.22257144
230 1051 -0.22209726
230 1075 -0.22141545
230 1078 -0.22157690
230 1107 -0.22205186
230 1136 -0.22130140
230 1163 -0.21970089
230 1177 -0.21844761
230 1179 -0.22282089
230 1201 -0.22266073
230 1206 -0.22294859
230 1296 -0.21950139
230 1320 -0.22125720
230 1329 -0.22064509
231 707 3.12477064
231 1185 1.76235479
232 281 0.29809977
232 462 0.41608037
232 782 0.31442787
232 826 0.45963003
233 938 1.63439832
233 1314 5.11363049
234 245 -0.22218207
234 351 -0.22254129
234 391 -0.22217449
234 397 -0.21984913
234 442 -0.22250031
234 456 -0.22229392
234 465 -0.22181723
234 523 -0.21460412
234 534 -0.22275337
234 549 -0.21918130
234 649 -0.22106662
234 652 -0.22221745
234 662 -0.21905547
234 732 -0.22138247
234 765 -0.22209130
234 768 -0.22106950
234 846 -0.22268392
234 851 -0.22239748
234 860 -0.22184821
234 873 -0.21792866
234 949 -0.22171380
234 969 -0.21709315
234 972 -0.22114616
234 1051 -0.22143907
234 1054 -0.21650294
234 1078 -0.22236481
234 1096 -0.22047380
234 1107 -0.22187836
234 1139 -0.21679136
234 1201 -0.22285183
234 1206 -0.22215265
234 1233 -0.22087145
234 1261 -0.22012516
234 1268 -0.21623675
234 1292 -0.21118354
234 1296 -0.22111181
234 1305 -0.22186445
234 1320 -0.22182787
234 1366 -0.21516212
235 356 5.86163226
235 696 5.46899097
236 354 0.21558810
236 386 0.24121901
236 410 -0.15198629
236 420 0.28443221
236 476 0.15170357
238 239 -0.19358568
238 274 -0.20545564
238 316 -0.19144756
238 317 -0.19184274
238 482 -0.19586031
238 533 -0.19301628
238 590 -0.19272717
238 668 -0.19660511
238 760 -0.20293931
238 763 -0.19448907
238 801 -0.19301628
238 1025 -0.19123373
238 1099 -0.19255966
238 1138 -0.19448458
238 1300 -0.19585603
239 274 -0.20285813
239 316 -0.20013098
239 317 -0.20013098
239 389 -0.19280519
239 482 -0.20284124
239 533 -0.20108877
239 555 -0.20056227
239 568 -0.20178521
239 590 -0.20108877
239 668 -0.20242303
239 760 -0.20199077
239 763 -0.20199077
239 801 -0.20108877
239 1021 -0.20414685
239 1025 -0.19932850
239 1099 -0.20013098
239 1138 -0.20199077
239 1148 -0.20608438
239 1225 -0.20245248
239 1233 -0.21725384
239 1277 -0.20058587
239 1300 -0.20284124
240 693 -0.14656966
240 798 -0.17019782
240 821 -0.16360426
240 1093 -0.19666734
240 1103 -0.16030974
240 1143 -0.17648964
240 1210 -0.17590062
240 1235 -0.17405535
240 1238 -0.20692391
240 1390 -0.17479695
242 785 0.09836059
242 1172 -0.02199094
243 513 0.65366356
243 700 1.13816746
244 252 -0.21472343
244 360 -0.21770286
244 379 -0.21971297
244 422 -0.21703270
244 465 -0.22178587
244 474 -0.21753116
244 539 -0.21731327
244 608 -0.21627118
244 618 -0.21365033
244 678 -0.22124264
244 804 -0.21567286
244 834 -0.21820031
244 839 -0.21478923
244 843 -0.21633293
244 846 -0.22193666
244 847 -0.21705512
244 851 -0.22123031
244 900 -0.20879202
244 999 -0.21360398
244 1038 -0.21057272
244 1051 -0.22028480
244 1059 -0.21764652
244 1075 -0.21679152
244 1136 -0.22059201
244 1163 -0.21184569
244 1171 -0.21619809
244 1201 -0.22237777
244 1234 -0.21501266
244 1251 -0.21461504
244 1276 -0.21838497
244 1285 -0.21188484
244 1297 -0.22007403
244 1305 -0.21965240
244 1325 -0.21597865
245 327 -0.22287967
245 338 -0.22250177
245 344 -0.22263306
245 346 -0.22252651
245 351 -0.22287603
245 391 -0.22269510
245 392 -0.22272109
245 397 -0.22245330
245 442 -0.22314511
245 452 -0.22269331
245 456 -0.22266730
245 471 -0.22280064
245 477 -0.22263526
245 484 -0.22306643
245 487 -0.22265103
245 520 -0.22316191
245 523 -0.22170850
245 534 -0.22317023
245 536 -0.22210219
245 549 -0.22266380
245 589 -0.22296083
245 591 -0.22169069
245 597 -0.22223959
245 629 -0.22291188
245 633 -0.22285654
245 649 -0.22264556
245 652 -0.22308150
245 662 -0.22210742
245 678 -0.22283169
245 728 -0.22298652
245 732 -0.22262017
245 733 -0.22200945
245 736 -0.22212476
245 765 -0.22276462
245 768 -0.22274640
245 806 -0.22289598
245 840 -0.22266377
245 846 -0.22352471
245 851 -0.22336855
245 860 -0.22269619
245 869 -0.22268482
245 879 -0.22224502
245 882 -0.22230225
245 896 -0.22113402
245 903 -0.22235582
245 923 -0.22107196
245 943 -0.22202951
245 949 -0.22273564
245 951 -0.22274870
245 962 -0.22180622
245 972 -0.22272921
245 977 -0.22316434
245 1006 -0.22245382
245 1010 -0.22139078
245 1014 -0.22257144
245 1017 -0.22283767
245 1029 -0.22296921
245 1039 -0.22155481
245 1044 -0.22286003
245 1078 -0.22307907
245 1085 -0.22273377
245 1096 -0.22246482
245 1107 -0.22259405
245 1111 -0.22185908
245 1136 -0.22308064
245 1139 -0.22147905
245 1162 -0.22276849
245 1179 -0.22330977
245 1201 -0.22346732
245 1206 -0.22300316
245 1220 -0.22173475
245 1260 -0.22202114
245 1261 -0.22266527
245 1276 -0.22238154
245 1292 -0.22053868
245 1296 -0.22210580
245 1302 -0.22275397
245 1305 -0.22319244
245 1320 -0.22331433
245 1327 -0.22273578
245 1329 -0.22284666
245 1337 -0.22303471
245 1341 -0.22154353
245 1375 -0.22244738
245 1389 -0.22112256
246 594 1.83703822
247 394 6.22813137
248 593 -0.01818913
248 727 0.03485239
248 1254 0.03097830
249 984 2.09856404
249 1046 2.09856404
250 955 -0.06940956
250 1110 1.38879465
251 872 0.29962069
251 930 0.14455778
251 1040 0.15301577
251 1286 0.29876603
252 360 -0.21808102
252 379 -0.21723944
252 422 -0.20487238
252 474 -0.21319624
252 534 -0.22123535
252 608 -0.21521724
252 618 -0.21376153
252 771 -0.21469133
252 834 -0.21328904
252 839 -0.21017690
252 843 -0.20416108
252 999 -0.21332470
252 1051 -0.21958202
252 1059 -0.21833622
252 1075 -0.21739452
252 1171 -0.21737865
252 1234 -0.21714167
252 1251 -0.20952969
252 1325 -0.21080725
252 1343 -0.21573269
253 880 -0.01900964
253 1019 -0.14139224
253 1054 -0.14835918
253 1206 -0.22147063
253 1351 -0.12449115
254 1173 6.20167632
255 420 0.68305805
255 513 1.04008541
256 379 -0.21477254
256 406 -0.19725413
256 456 -0.22116600
256 469 -0.18938268
256 471 -0.22173306
256 539 -0.21170487
256 577 -0.19310892
256 608 -0.21873215
256 647 -0.20867254
256 771 -0.21315907
256 834 -0.21593929
256 846 -0.22239478
256 864 -0.20562247
256 1059 -0.21601636
256 1091 -0.21521350
256 1108 -0.20486965
256 1151 -0.20001151
256 1201 -0.22241986
256 1297 -0.21666811
256 1325 -0.21434185
256 1337 -0.21907443
256 1343 -0.21022987
257 296 -0.12048892
257 336 -0.12171278
257 352 -0.04718519
257 831 -0.06999633
257 979 -0.12168345
257 1035 -0.12085771
257 1209 -0.04959399
257 1246 -0.20076947
258 292 -0.20106929
258 303 -0.20084530
258 311 -0.19911438
258 335 -0.18868735
258 349 -0.20045025
258 570 -0.19671072
258 632 -0.19378181
258 704 -0.19713913
258 802 -0.19734549
258 816 -0.20024255
258 836 -0.20100569
258 909 -0.19768426
258 947 -0.19993945
258 961 -0.19592374
258 995 -0.19721070
258 1028 -0.19833364
258 1061 -0.20031443
258 1125 -0.20148013
258 1221 -0.20151973
259 638 0.04378496
259 777 0.04336867
259 863 0.25317889
259 868 0.07211674
259 1105 0.02455060
259 1242 0.01981872
260 483 -0.08371051
260 705 0.29426592
260 1129 0.49124742
260 1258 -0.02569581
260 1382 0.68305805
261 576 0.90761957
261 789 -0.01442520
261 877 -0.11046440
261 1024 0.05900007
262 432 -0.18625481
262 941 -0.03464509
263 326 0.04099192
263 639 0.07196834
263 971 0.03378038
263 1060 0.11803846
263 1101 0.07196834
263 1126 0.15068132
264 269 -0.19139692
264 275 -0.18977145
264 331 -0.18684650
264 345 -0.19911270
264 414 -0.17244215
264 463 -0.18977145
264 475 -0.20013098
264 579 -0.18977145
264 584 -0.17950891
264 621 -0.20704745
264 857 -0.18471716
264 958 -0.17408225
264 983 -0.18523074
264 993 -0.16388882
264 1037 -0.17691184
264 1041 -0.19291031
264 1186 -0.18410149
264 1275 -0.17691184
264 1338 -0.18773785
265 427 1.23727942
265 675 5.77129798
266 496 0.51526780
266 673 0.59709108
267 723 -0.10490897
267 748 -0.15866840
267 1093 -0.17316102
267 1123 -0.11414796
267 1236 -0.19143165
267 1265 -0.12388403
267 1266 -0.11363881
267 1342 -0.15213561
267 1371 -0.16955557
267 1387 -0.20579345
268 380 0.11930396
268 505 0.12209460
268 661 0.17896048
268 713 0.07930534
268 874 0.17896048
268 1356 0.21095997
269 275 -0.19043706
269 331 -0.19985952
269 345 -0.19802875
269 463 -0.19104373
269 475 -0.19911270
269 579 -0.19083810
269 584 -0.17691184
269 857 -0.20025306
269 958 -0.17600033
269 983 -0.18499265
269 993 -0.16257312
269 1036 -0.19601937
269 1037 -0.17880072
269 1041 -0.19139692
269 1186 -0.18282477
269 1275 -0.17445415
269 1338 -0.18787888
270 918 0.40574191
271 1084 0.64832237
271 1222 -0.18459917
271 1349 3.29788529
273 728 -0.21879554
273 1044 -0.22062560
274 316 -0.20038591
274 317 -0.20013098
274 482 -0.20284124
274 533 -0.20149870
274 555 -0.19802875
274 568 -0.20387961
274 590 -0.20108877
274 668 -0.20199077
274 760 -0.20380804
274 763 -0.20199077
274 801 -0.20108877
274 1021 -0.20903299
274 1025 -0.20148013
274 1082 -0.19274640
274 1099 -0.20013098
274 1138 -0.20240057
274 1148 -0.20697351
274 1225 -0.20169509
274 1277 -0.20082586
274 1300 -0.20333888
275 331 -0.17691184
275 345 -0.19687333
275 463 -0.18613741
275 475 -0.19802875
275 579 -0.18613741
275 584 -0.19531505
275 621 -0.19306482
275 857 -0.17950891
275 1036 -0.17825640
275 1037 -0.19165302
275 1041 -0.19019752
275 1186 -0.17950891
275 1275 -0.19499306
275 1287 -0.17304760
275 1338 -0.18189827
276 664 0.49262119
276 996 0.48450747
276 1176 0.48979906
278 438 -0.02302032
278 679 0.05050439
278 717 0.22092602
278 779 -0.07925600
278 789 -0.09472373
278 1253 0.06597340
279 315 -0.18410149
279 357 -0.17612858
279 395 -0.18132421
279 425 -0.18410149
279 432 -0.20705790
279 488 -0.18189827
279 514 -0.19892573
279 605 -0.15720343
279 711 -0.20364402
279 856 -0.18749085
279 862 -0.18371767
279 929 -0.19659600
279 932 -0.19812878
279 966 -0.17399865
279 1001 -0.20470618
279 1074 -0.18588260
279 1090 -0.20918310
279 1114 -0.19970643
279 1218 -0.18410149
279 1258 -0.20009487
279 1304 -0.21291379
279 1332 -0.20108877
280 305 -0.15539398
280 410 -0.18189827
280 550 -0.16760661
280 758 -0.15526640
280 775 -0.18410149
280 784 -0.15024610
280 815 -0.15979309
280 865 -0.15526640
280 901 -0.15979309
280 951 -0.22051003
280 1044 -0.22145616
280 1116 -0.15531704
280 1141 -0.15526640
280 1229 -0.08161126
280 1369 -0.15116743
281 462 0.17066392
281 541 0.27717701
281 782 0.06733069
281 826 0.39146403
281 835 0.27436965
282 314 1.07670730
282 742 1.86599432
283 667 -0.03109017
284 385 -0.07913748
284 532 0.07196834
284 739 -0.02337627
284 822 0.07196834
284 904 0.07196834
284 1247 0.07196834
284 1333 0.00252633
284 1342 -0.17366341
285 497 0.03077376
286 306 -0.17863186
286 483 -0.13526727
286 508 0.08470960
286 676 -0.18234723
286 921 -0.17846244
286 1210 -0.18508574
286 1258 -0.13127054
286 1293 -0.15567805
287 921 -0.15789380
289 459 0.80900301
289 650 0.01759835
289 1000 -0.01129809
289 1243 0.85033121
290 1313 5.58877840
291 294 -0.17099156
291 387 -0.21027029
291 516 -0.18613741
291 527 -0.20485845
291 617 -0.16388882
291 659 -0.17691184
291 772 -0.17099156
291 871 -0.20900320
291 899 -0.20810962
291 907 -0.16017490
291 967 -0.19291031
291 968 -0.21447516
291 1013 -0.20579971
291 1316 -0.18736930
291 1386 -0.19541354
292 303 -0.20226338
292 311 -0.20013098
292 335 -0.20102192
292 349 -0.19432169
292 570 -0.19994551
292 632 -0.19644677
292 704 -0.19947086
292 802 -0.20276826
292 816 -0.20276826
292 836 -0.19849637
292 909 -0.20663809
292 947 -0.20186083
292 961 -0.19755201
292 995 -0.20048444
292 1028 -0.20601792
292 1061 -0.20108877
292 1125 -0.20024121
292 1131 -0.19455669
292 1221 -0.19693102
293 404 0.22617363
293 448 0.17896048
293 485 0.07196834
293 666 0.17896048
293 1133 0.11930396
293 1274 0.17896048
294 387 -0.21013984
294 516 -0.18613741
294 527 -0.20284124
294 617 -0.16388882
294 637 -0.21719928
294 659 -0.17691184
294 772 -0.17099156
294 871 -0.20818646
294 899 -0.20763501
294 907 -0.16132115
294 967 -0.19291031
294 1013 -0.20604101
294 1316 -0.18894545
294 1386 -0.19556187
295 373 0.11930396
295 546 0.12533243
295 571 0.13002859
295 730 0.17896048
295 752 0.30225856
295 918 -0.02386544
295 1289 0.17896048
296 336 -0.09387582
296 352 -0.04225014
296 556 -0.09921592
296 831 -0.08764684
296 979 -0.10256176
296 1035 -0.08505997
296 1209 -0.04271088
297 309 -0.06184568
297 328 -0.07941148
297 559 -0.03190835
297 766 -0.05066596
297 911 -0.05465708
297 927 0.06637302
297 1279 0.02614980
298 651 0.36730854
298 670 0.46143888
298 1015 0.36437441
299 677 3.52286067
300 538 -0.13841220
300 551 -0.14465772
300 564 -0.13841220
300 613 -0.14465772
300 615 -0.13755931
300 1109 -0.18454825
300 1118 -0.14465772
300 1159 -0.14465772
300 1182 -0.14465772
300 1188 -0.14465772
300 1204 -0.13841220
300 1389 -0.17906278
301 1196 8.10126263
302 1062 6.22813137
302 1384 6.21699926
303 311 -0.20226338
303 335 -0.20097852
303 349 -0.20214689
303 570 -0.19606271
303 632 -0.19719776
303 704 -0.20044459
303 802 -0.19931922
303 816 -0.19931922
303 836 -0.19967279
303 909 -0.20454131
303 947 -0.20193640
303 961 -0.19944535
303 995 -0.20058437
303 1028 -0.20508193
303 1061 -0.20325022
303 1106 -0.18126883
303 1125 -0.20240276
303 1221 -0.20197520
304 407 -0.10537571
304 549 -0.20054834
304 633 -0.21459102
304 697 -0.14675201
304 736 -0.21538537
304 768 -0.22131637
304 830 -0.20497343
304 879 -0.21262382
304 1096 -0.21766010
304 1139 -0.19558007
304 1152 -0.16145660
304 1206 -0.22224072
304 1302 -0.21485811
304 1327 -0.21307745
304 1375 -0.21335766
305 410 -0.17691184
305 550 -0.15979309
305 758 -0.14465772
305 775 -0.17950891
305 784 -0.13841220
305 815 -0.15024610
305 865 -0.14465772
305 901 -0.15024610
305 1000 -0.17534336
305 1116 -0.15191071
305 1141 -0.14465772
305 1369 -0.13841220
306 444 -0.19139692
306 524 -0.17408225
306 585 -0.18132325
306 609 -0.17099156
306 676 -0.18802256
306 814 -0.17413667
306 817 -0.17691184
306 852 -0.18189827
306 912 -0.17408225
306 921 -0.18802256
306 992 -0.17408225
306 997 -0.19432169
306 1005 -0.18189827
306 1293 -0.18588260
306 1348 -0.19139692
307 343 -0.19592756
307 384 -0.19564003
307 455 -0.19687333
307 480 -0.19291031
307 489 -0.19911270
307 540 -0.19432169
307 607 -0.20013098
307 610 -0.19802875
307 858 -0.19687333
307 1009 -0.19564003
307 1120 -0.20108877
307 1144 -0.19687333
307 1164 -0.19687333
307 1180 -0.19802875
307 1228 -0.19687333
307 1284 -0.19831860
307 1360 -0.19911270
307 1378 -0.19687333
308 848 3.40518495
308 1357 3.40518495
309 328 -0.10856234
309 559 -0.03205592
309 766 -0.07671964
309 911 -0.01891906
309 927 0.03109433
309 1279 -0.00050376
309 1352 0.03502966
310 603 -0.17054846
311 335 -0.19652582
311 349 -0.19432169
311 570 -0.20227215
311 632 -0.19884934
311 704 -0.19683548
311 802 -0.20062567
311 816 -0.20545757
311 836 -0.19911668
311 909 -0.19467406
311 947 -0.20013098
311 961 -0.19687333
311 995 -0.19802875
311 1028 -0.19956226
311 1061 -0.20108877
311 1125 -0.20013098
311 1131 -0.18425758
311 1221 -0.20000487
312 333 -0.18627177
312 346 -0.21246615
312 377 -0.18787888
312 392 -0.21094884
312 536 -0.21549735
312 545 -0.20705479
312 633 -0.21329949
312 646 -0.20284124
312 706 -0.19301628
312 716 -0.20818646
312 736 -0.21515513
312 830 -0.21446299
312 840 -0.21525279
312 869 -0.21196225
312 879 -0.21458565
312 882 -0.21566908
312 890 -0.20791485
312 935 -0.20617289
312 1006 -0.21311541
312 1014 -0.21259615
312 1080 -0.20892536
312 1096 -0.21968303
312 1220 -0.21130899
312 1302 -0.21279764
312 1327 -0.21317016
312 1341 -0.21360119
312 1373 -0.20992853
312 1375 -0.21331379
313 441 3.47051111
314 818 0.79331346
314 1045 1.76600717
315 357 -0.06284758
315 432 -0.19741113
315 514 -0.16175219
315 711 -0.18785020
315 862 -0.10500354
315 929 -0.04244519
315 932 -0.10827762
315 1090 -0.17293331
315 1332 -0.17911146
316 317 -0.19810249
316 482 -0.20108877
316 533 -0.20092804
316 555 -0.19833364
316 568 -0.19951993
316 590 -0.19911270
316 668 -0.20035393
316 760 -0.20032633
316 763 -0.20013098
316 801 -0.19911270
316 1021 -0.20076465
316 1025 -0.19941996
316 1099 -0.19834360
316 1138 -0.20013098
316 1148 -0.20510575
316 1225 -0.20129841
316 1277 -0.20337227
316 1300 -0.20134886
317 482 -0.20108877
317 533 -0.19911270
317 555 -0.19708529
317 568 -0.20037554
317 590 -0.19911270
317 668 -0.20013098
317 760 -0.20013098
317 763 -0.20013391
317 801 -0.19911270
317 1021 -0.20859212
317 1025 -0.19805767
317 1099 -0.19802875
317 1138 -0.20018685
317 1148 -0.20635438
317 1225 -0.19846525
317 1277 -0.20274199
317 1300 -0.20108877
318 942 1.57938123
319 369 -0.11454057
319 429 -0.12349807
319 514 -0.15866595
319 620 -0.11410154
319 621 -0.17697732
319 711 -0.18410149
319 755 -0.14172506
319 953 -0.19563179
319 1090 -0.16761113
319 1098 -0.10500354
319 1241 -0.12349807
319 1345 -0.15526640
320 403 1.81552150
320 1323 3.06427568
321 521 0.46896149
321 1208 0.49262119
321 1273 0.48900391
322 332 -0.19705061
322 340 -0.19313207
322 383 -0.19797589
322 437 -0.19438208
322 439 -0.19143165
322 449 -0.19432169
322 460 -0.19053848
322 603 -0.19481172
322 648 -0.19163675
322 665 -0.19291031
322 799 -0.19565072
322 937 -0.19556309
322 1026 -0.20151724
322 1211 -0.19139692
322 1246 -0.19619893
322 1248 -0.19158909
322 1370 -0.19586031
323 337 -0.16319613
323 419 -0.21426908
323 586 -0.12476892
323 805 -0.21476425
323 844 -0.17875505
323 866 -0.18681164
323 1311 -0.18569690
323 1365 -0.19427967
324 549 -0.19341571
324 697 0.18593723
324 1152 0.84950879
325 353 -0.20108877
325 387 -0.21362991
325 402 -0.19291031
325 413 -0.18097599
325 419 -0.21293674
325 493 -0.20408320
325 537 -0.20284124
325 637 -0.21399854
325 719 -0.19139692
325 741 -0.17745451
325 805 -0.21339457
325 871 -0.21223827
325 899 -0.21173487
325 1048 -0.17788168
325 1102 -0.19565866
325 1259 -0.20199077
325 1362 -0.20558278
325 1383 -0.20818646
326 893 -0.12723918
326 971 -0.04507869
326 1060 0.02626528
327 338 -0.22180119
327 344 -0.22147278
327 351 -0.22152552
327 391 -0.22215078
327 442 -0.22245407
327 443 -0.21879539
327 456 -0.22137974
327 465 -0.22240580
327 471 -0.22174597
327 484 -0.22110556
327 520 -0.22084133
327 534 -0.22195985
327 589 -0.22190444
327 629 -0.22121500
327 652 -0.22253887
327 662 -0.22131664
327 678 -0.22197374
327 728 -0.22142622
327 732 -0.22233190
327 765 -0.22240883
327 806 -0.22157886
327 846 -0.22264581
327 851 -0.22243218
327 860 -0.22206425
327 903 -0.22067012
327 917 -0.21911278
327 949 -0.22212327
327 951 -0.22122521
327 972 -0.22188941
327 977 -0.22234724
327 1029 -0.22125275
