2622 7080
228 722 -0.27524515
228 867 -0.29584857
228 914 -0.29919778
228 1010 -0.29129284
228 1118 -0.25950067
228 1124 -0.25929600
228 2321 -0.28954667
228 2568 -0.27478115
228 2605 -0.30103880
229 1568 0.72173589
230 648 0.84243299
230 1127 -0.08487397
230 1276 0.29403921
231 641 -0.03600637
231 1156 -0.01726316
231 1613 -0.23152485
232 2185 -0.24200099
234 1559 -0.28885173
235 412 10.07428896
235 2086 10.18026690
236 376 -0.28897383
237 2504 0.64225244
238 1444 0.45679105
238 1777 0.45679105
238 2597 -0.13197528
239 259 -0.15366351
239 479 -0.01375976
239 603 -0.31029105
239 606 -0.30933376
239 1961 -0.12691189
239 2122 -0.09743032
239 2221 -0.20557107
239 2609 -0.27056535
240 947 -0.29816659
240 962 -0.19764474
240 1201 -0.29602857
240 1607 -0.18362298
240 1791 -0.26920194
240 1799 -0.18111462
240 1846 -0.28885173
240 2240 -0.19529620
240 2260 -0.18362298
240 2272 -0.28067094
240 2295 -0.18202042
240 2454 -0.16355615
241 452 -0.26105536
242 1266 1.80800976
243 361 -0.29370578
243 1223 -0.27551651
243 1348 -0.29532790
244 1073 2.31140497
245 1963 -0.12314378
245 2375 -0.02010968
245 2428 0.06997157
246 1381 -0.28040765
246 1802 -0.18542650
247 901 -0.26829271
248 2198 3.07974502
249 1049 2.98554241
249 1659 1.07888154
250 512 -0.22676666
250 630 -0.16926721
250 1960 -0.24696411
250 2242 -0.19647047
250 2533 -0.25028051
251 486 -0.24200099
251 603 -0.30960689
251 1175 -0.06322200
251 1288 -0.18861460
251 1843 -0.18202042
251 2069 -0.20426270
251 2600 -0.30607187
252 464 -0.30116750
252 469 -0.30547817
252 606 -0.30945018
252 687 -0.29694760
252 689 -0.29498996
252 851 -0.29020623
252 963 -0.30146188
252 1128 -0.29987100
252 1308 -0.29788963
252 1559 -0.30789460
252 1634 -0.28614934
252 1816 -0.29468558
252 1946 -0.30837509
252 2093 -0.30684585
252 2600 -0.30743906
253 1184 1.35018507
253 1905 0.60692646
253 2432 0.23105804
254 736 4.06887245
254 1566 0.56276898
255 1559 -0.28885173
256 640 0.23105804
256 773 0.18018863
256 963 -0.29600558
256 1880 0.51272385
256 1931 0.24801451
257 2191 -0.29009388
258 1003 -0.23868918
258 1201 -0.28847898
258 2087 -0.23527423
259 919 -0.18861460
259 927 0.03528788
259 1095 -0.09433803
259 1767 0.15946405
259 2609 -0.27758313
260 1911 -0.23807097
261 953 -0.04024549
262 2384 -0.23221581
263 445 -0.23807097
263 1190 1.91398770
264 1910 -0.25644048
265 1547 0.09249188
266 2600 -0.30300470
267 2145 -0.03470868
268 414 -0.22834319
268 889 -0.14933788
268 1681 -0.30164796
268 2146 -0.19772085
268 2179 -0.25414429
269 721 -0.30022678
270 661 1.38409801
271 1064 0.72279567
272 276 -0.28992086
272 419 0.09964539
272 505 -0.13596426
272 665 -0.22047422
272 1152 0.10812363
272 1409 0.20656536
272 1745 -0.09743032
273 578 0.04956100
273 2001 0.14548085
274 2388 2.46742805
275 276 -0.30346654
275 339 -0.29586860
275 484 -0.29642730
275 606 -0.30953948
275 724 -0.29875667
275 902 -0.30434757
275 1001 -0.30600679
275 1574 -0.30423584
275 1681 -0.30579194
275 1693 -0.30598385
275 1741 -0.23312533
275 1798 -0.30758872
275 1964 -0.30734492
275 2054 -0.24984541
275 2389 -0.29741862
275 2420 -0.30621331
275 2607 -0.29468558
276 288 -0.28367938
276 603 -0.31104827
276 606 -0.30708868
276 693 -0.30098517
276 763 -0.29875667
276 1001 -0.30519033
276 1119 -0.26297579
276 1255 -0.29934035
276 1388 -0.29705984
276 1703 -0.26389029
276 1798 -0.30694180
276 1817 -0.27828126
276 1964 -0.30716497
276 2227 -0.27695899
276 2531 -0.23942513
276 2564 -0.29187950
276 2600 -0.30738807
277 596 -0.29276068
277 826 -0.27594704
277 927 0.10371149
278 414 -0.26987904
278 949 -0.27309896
278 1616 -0.26901115
278 1681 -0.28801758
278 1693 -0.28940178
278 2345 -0.22626499
279 702 4.35148029
279 2558 4.35148029
280 290 -0.28331267
280 389 -0.30382328
280 670 -0.27949519
280 843 -0.28423582
280 947 -0.30853898
280 1082 -0.28683553
280 1199 -0.28938015
280 1245 -0.28277937
280 1541 -0.28734417
280 1624 -0.28407325
280 1749 -0.27763607
280 1764 -0.27763607
280 1872 -0.27561185
280 1888 -0.28813771
280 1910 -0.28708771
280 2218 -0.28750864
280 2292 -0.28709256
280 2547 -0.29573992
281 947 -0.30114046
281 1172 -0.24994246
281 1238 -0.23991849
281 1381 -0.29096652
281 1493 -0.19126955
281 1708 -0.17312884
281 2011 -0.28718289
281 2176 -0.26827991
281 2420 -0.29389557
281 2600 -0.30470787
283 389 -0.29919800
283 2208 7.63679638
284 1241 0.34594677
284 1553 0.07924464
284 2216 -0.12937206
285 370 -0.26018215
285 557 -0.28213220
285 909 -0.28663592
285 1006 -0.25398075
285 1029 -0.25398075
285 1044 -0.25812211
285 1118 -0.29213994
285 1132 -0.26180426
285 1306 -0.28040447
285 1499 -0.28270057
285 1782 -0.26680277
285 2088 -0.30069687
285 2102 -0.27429114
285 2195 -0.28395712
285 2231 -0.25144810
285 2247 -0.26366361
285 2276 -0.25398075
287 1868 1.54306492
287 1959 0.53627450
287 2565 1.57250323
288 339 -0.27548846
288 361 -0.28982500
288 510 -0.30323886
288 603 -0.30997353
288 606 -0.30930464
288 692 -0.17860627
288 1798 -0.30614197
288 2479 -0.27245492
289 1929 0.10812363
290 567 -0.25398075
290 843 -0.26491872
290 1082 -0.27180728
290 1245 -0.26164739
290 1541 -0.27840364
290 1624 -0.25572524
290 1749 -0.25072143
290 1764 -0.24946726
290 1872 -0.24440139
290 1888 -0.26491872
290 1910 -0.27056535
290 2547 -0.28775804
291 1871 2.31140497
291 2191 -0.29334781
291 2340 0.03528788
292 1317 0.09116716
292 1661 0.04453687
292 1706 -0.02305351
292 1788 0.03178448
292 2597 -0.14933788
293 1221 0.00769318
293 2000 -0.12314378
293 2571 -0.26106424
294 520 -0.24440139
294 1113 0.54492576
294 1993 -0.21638515
294 2384 -0.26881870
294 2524 -0.26491872
295 333 -0.22257987
296 312 1.25162558
296 1421 1.72852631
296 2418 0.37190055
297 879 0.83065766
298 475 -0.02328902
298 578 -0.21033824
298 613 -0.19860366
298 996 -0.14688907
298 1313 -0.21180507
298 1805 0.03528788
298 1883 -0.05837949
298 2132 -0.15352273
298 2406 -0.29632279
298 2492 -0.09959313
299 1854 0.01719888
299 2087 -0.24365689
300 756 -0.08382782
300 2577 -0.17245296
301 600 -0.22994600
301 762 -0.15092620
301 776 -0.18463716
301 933 -0.27180728
301 1340 -0.21638515
301 1804 -0.21638515
301 1946 -0.30673290
301 2071 -0.23304683
302 887 -0.27392370
302 1594 -0.27233717
302 1969 -0.14198431
302 2388 0.85420832
303 569 -0.27551651
303 629 0.06045518
303 914 -0.28430326
303 2439 -0.07309865
304 630 -0.18725390
304 800 -0.08733122
304 947 -0.29795417
304 1069 -0.20949618
304 2254 0.11236275
305 376 -0.27317017
305 1533 1.22513110
306 606 -0.30652266
306 627 1.41059249
306 1018 -0.10220987
306 1598 -0.05201120
307 344 -0.25593179
307 610 -0.26314386
307 1586 -0.23430287
307 1845 -0.27162380
307 2431 -0.23828031
308 1000 -0.21372322
309 1862 -0.23807097
310 1222 -0.27324069
310 2135 0.85420832
310 2340 -0.01025636
311 1097 10.18026690
311 2539 1.38409801
312 1292 -0.10744335
313 743 -0.17141289
313 771 -0.26067960
313 1717 0.18018863
313 2167 0.06526144
314 520 -0.27172852
314 755 -0.19764474
314 801 -0.25398075
314 925 -0.17953497
314 1323 -0.27729002
314 1632 -0.19529620
314 2305 -0.22483979
314 2524 -0.27524515
315 800 0.34418949
315 1198 0.38319526
315 1320 0.85420832
316 1945 -0.13786294
316 2486 0.24483517
317 569 -0.27878532
317 722 -0.28109657
317 867 -0.26126356
317 914 -0.28008681
317 926 -0.25661004
317 1010 -0.28646547
317 1118 -0.28538162
317 2105 -0.28333003
317 2205 -0.28157545
317 2321 -0.28386498
317 2568 -0.27626503
317 2605 -0.28147914
318 1342 0.11898637
319 330 -0.24618393
319 362 -0.29333405
319 389 -0.30097525
319 596 -0.29795580
319 608 -0.28771314
319 624 -0.29255070
319 693 -0.29541396
319 721 -0.30191465
319 823 -0.28775804
319 826 -0.29406993
319 850 -0.29406993
319 875 -0.28775804
319 1111 -0.29255070
319 1189 -0.28531947
319 1222 -0.29082443
319 1509 -0.28276488
319 2294 -0.27524515
319 2363 -0.28524918
319 2365 -0.28885173
319 2580 -0.28479324
320 389 -0.30464053
320 763 -0.12593084
320 2553 -0.18202042
321 331 -0.30540018
321 344 -0.30761079
321 398 -0.30550335
321 414 -0.30834921
321 456 -0.30613974
321 597 -0.30574039
321 631 -0.30861759
321 659 -0.30322382
321 665 -0.30710264
321 703 -0.30515796
321 721 -0.30962275
321 742 -0.30627174
321 769 -0.30375330
321 777 -0.30743810
321 786 -0.30576586
321 787 -0.30447070
321 876 -0.30345347
321 889 -0.30830844
321 909 -0.30530759
321 943 -0.30930404
321 949 -0.30961068
321 1009 -0.30728346
321 1080 -0.30549440
321 1106 -0.30876414
321 1116 -0.30924211
321 1122 -0.30388515
321 1130 -0.30499162
321 1146 -0.30928815
321 1206 -0.30761079
321 1268 -0.30822026
321 1299 -0.30673183
321 1328 -0.30532614
321 1452 -0.30653230
321 1460 -0.30322382
321 1475 -0.30282325
321 1548 -0.30367375
321 1579 -0.30649975
321 1681 -0.30713375
321 1693 -0.30694587
321 1705 -0.30220010
321 1748 -0.30935224
321 1769 -0.30872682
321 1782 -0.30482456
321 1810 -0.30560127
321 1878 -0.30298426
321 1895 -0.30898029
321 1903 -0.30447070
321 1964 -0.30779298
321 2007 -0.30307077
321 2118 -0.30566615
321 2146 -0.30774528
321 2171 -0.30512753
321 2179 -0.30620977
321 2236 -0.30718763
321 2239 -0.30488754
321 2269 -0.30611767
321 2338 -0.30574039
321 2384 -0.30776613
321 2415 -0.30775366
321 2449 -0.30895363
321 2516 -0.30628495
321 2600 -0.30984012
321 2610 -0.30733398
322 1381 -0.27843090
323 1798 -0.30917759
324 603 -0.31084278
324 921 -0.26809805
324 1373 -0.12314378
325 2609 -0.28509691
326 361 -0.29085509
327 693 -0.28801758
327 1404 -0.16647699
327 1770 -0.05985140
328 333 -0.24183195
328 596 -0.30423584
328 650 -0.07331761
328 850 -0.28974783
328 1372 0.03528788
328 1672 -0.28294597
329 331 -0.12691189
329 606 -0.30923960
329 963 -0.28886645
329 1167 0.77366508
330 1189 -0.25812211
331 567 -0.26953409
331 603 -0.30975091
331 1106 -0.24779268
331 1681 -0.28658335
331 1693 -0.28658335
331 1964 -0.29424649
331 1988 -0.29154297
331 2360 -0.12502784
332 535 0.03528788
332 1321 0.02828108
332 2059 -0.27273664
332 2293 -0.26313933
332 2341 -0.28897152
333 510 -0.30615198
333 603 -0.31039431
333 650 -0.25545483
333 726 -0.29204102
333 934 -0.26927526
333 994 -0.29217354
333 1020 -0.27598272
333 1372 -0.23221581
333 1672 -0.29732513
333 1674 -0.30779270
333 1727 -0.29815130
333 1834 -0.23221581
333 1970 -0.27524515
333 1987 -0.23221581
333 2481 -0.24946726
334 611 0.56276898
334 1667 9.75635515
335 1220 -0.30464082
335 1228 -0.24531280
335 1313 -0.15389588
335 1429 -0.26754433
336 844 0.54492576
336 1329 0.10812363
336 1552 0.21617787
336 1652 0.40674591
337 1946 -0.30789565
338 359 0.14899709
338 2528 0.27132965
338 2610 -0.26814044
339 526 -0.18394292
339 799 -0.26352775
339 827 -0.23880675
339 943 -0.27749516
339 945 -0.23880675
339 1157 -0.29541396
339 1925 -0.24696870
339 2507 -0.27360629
339 2609 -0.30151355
340 2385 4.45745822
341 1300 -0.15894078
341 1559 -0.30353555
341 2362 -0.20773388
341 2547 -0.29558906
342 1687 1.36714154
343 1069 -0.15853944
344 603 -0.31012261
344 703 -0.26186559
344 769 -0.25321875
344 1003 -0.29677759
344 1146 -0.26444770
344 1230 -0.25549456
344 1674 -0.30779270
344 1802 -0.25688823
344 1911 -0.29457598
344 2146 -0.27934760
344 2179 -0.28770591
344 2336 -0.21616886
344 2458 -0.26150387
344 2479 -0.28940178
344 2600 -0.30750777
345 778 -0.22719922
345 1916 -0.10744335
346 1945 -0.22323406
346 1991 -0.25879555
347 1515 4.45745822
347 2609 -0.28709256
348 603 -0.31011798
348 1001 -0.30289775
348 1783 0.19609840
349 719 1.80800976
350 879 0.10812363
350 2409 1.01105566
350 2445 0.81888234
350 2571 -0.28441866
351 2184 -0.27632088
352 2191 -0.29225056
352 2266 2.65583327
353 568 -0.24531280
353 1157 -0.30598385
353 1549 -0.27632088
353 1862 -0.27309896
353 2059 -0.29434551
353 2339 -0.28527349
354 1381 -0.29788779
355 486 -0.15552593
355 1843 -0.09743032
355 2070 -0.03998054
356 791 -0.17745447
356 1173 -0.25195144
357 1190 0.14768873
357 1483 0.14768873
357 1771 -0.01847422
357 2276 -0.24450174
358 958 0.00638481
358 973 -0.22994600
358 994 -0.27964749
358 1213 -0.23639568
358 1448 -0.23868918
358 1672 -0.29584857
358 1737 -0.22695891
359 603 -0.31048967
359 1495 -0.06322200
359 1862 -0.21638515
359 2508 0.03178448
359 2528 -0.02010968
359 2574 0.34418949
360 487 0.64225244
361 484 -0.28925416
361 510 -0.30651506
361 606 -0.30780898
361 676 -0.29085509
361 856 -0.27008417
361 963 -0.30633364
361 1077 -0.29148218
361 1336 -0.29085509
361 1380 -0.30579194
361 1674 -0.30803054
361 1798 -0.30713373
361 1907 -0.29870320
361 2024 -0.28248077
361 2284 -0.29909246
361 2311 -0.28189263
361 2420 -0.30506056
361 2519 -0.27099623
362 389 -0.30361702
362 416 -0.29892560
362 515 -0.29553456
362 596 -0.30151008
362 608 -0.29893941
362 624 -0.29843694
362 721 -0.30408816
362 823 -0.29541396
362 826 -0.29907360
362 850 -0.29970367
362 875 -0.29541396
362 896 -0.29831555
362 1058 -0.28658335
362 1111 -0.29816659
362 1189 -0.29406993
362 1222 -0.29715694
362 1457 -0.29642730
362 1509 -0.29082443
362 1793 -0.28089359
362 2294 -0.28885173
362 2363 -0.28987170
362 2365 -0.29634211
362 2453 -0.28564329
362 2580 -0.29333405
363 995 4.35148029
364 668 3.83336592
365 632 0.26497098
365 749 0.08881209
365 864 0.85420832
366 1393 0.92627331
367 963 -0.28144877
368 390 -0.18531751
368 559 -0.08382782
368 685 0.12282970
368 2201 -0.13287546
368 2479 -0.26812749
368 2606 -0.06144107
369 637 0.20656536
369 1609 0.15210447
369 2544 0.06149334
369 2561 0.10812363
370 557 -0.27925886
370 831 -0.23435520
370 1006 -0.22483979
370 1029 -0.22483979
370 1132 -0.23542119
370 2088 -0.29836064
370 2102 -0.25979572
370 2165 -0.26915783
370 2195 -0.27524515
370 2247 -0.27916686
370 2276 -0.22483979
371 384 -0.26787860
371 612 -0.12502784
371 887 -0.27263523
371 1025 -0.03176725
371 1197 -0.27056535
371 1349 -0.19529620
371 2185 -0.24779268
371 2310 -0.24440139
371 2341 -0.29305424
372 894 0.43245938
373 1542 0.64225244
374 561 0.19714510
374 717 0.01816013
374 1895 -0.12502784
374 2041 0.03909405
374 2457 -0.05201120
375 606 -0.30934725
376 407 -0.25398075
376 448 -0.25801934
376 563 -0.27828126
376 583 -0.25511105
376 817 -0.24946726
376 903 -0.25448396
376 983 -0.25801934
376 1010 -0.30292654
376 1528 -0.27528100
376 1533 -0.25801934
376 1576 -0.30116750
376 1594 -0.29640930
376 1774 -0.26677369
376 1844 -0.28938015
376 1897 -0.25398075
376 2011 -0.29753270
376 2015 -0.27524515
376 2075 -0.27758313
376 2191 -0.30236425
376 2321 -0.29609389
376 2449 -0.27528100
376 2605 -0.29677255
377 465 -0.09959313
377 546 0.53627450
378 403 1.57250323
379 404 -0.21298953
379 1139 2.70293458
379 2111 0.25943417
380 452 -0.19529620
381 728 -0.20644692
381 940 -0.12502784
381 965 -0.20644692
381 1527 -0.18542650
381 1798 -0.30728469
381 1865 -0.07827213
381 1980 -0.02010968
381 2416 0.03528788
381 2420 -0.29406265
382 1211 -0.14622342
383 508 -0.20995032
384 560 -0.26504848
384 612 -0.25398075
384 639 -0.29273636
384 871 -0.25398075
384 887 -0.29096652
384 970 -0.26164739
384 989 -0.27056535
384 1041 -0.26072285
384 1197 -0.28987170
384 1349 -0.26787860
384 1360 -0.25009435
384 1384 -0.23782522
384 1816 -0.27379011
384 2185 -0.28151289
384 2310 -0.28089359
384 2341 -0.29510123
384 2472 -0.28894451
384 2575 -0.25398075
384 2616 -0.28987170
385 464 -0.28527349
385 689 -0.26457818
385 1969 -0.10220987
386 464 -0.29441108
386 518 -0.12078872
386 910 -0.17907659
386 1001 -0.30529337
386 1064 -0.13203536
386 1250 -0.15389588
386 1468 -0.25193642
386 1506 -0.22465297
386 2184 -0.29352258
386 2420 -0.30333572
387 1549 -0.23128169
388 540 -0.21638515
388 849 -0.09743032
388 921 -0.23868918
388 1059 -0.22626499
388 1130 -0.28848821
388 1223 -0.25801934
388 2134 -0.16633356
388 2424 -0.09743032
388 2434 -0.25125934
388 2515 -0.21734640
388 2596 -0.19968341
389 417 -0.29333405
389 453 -0.29665955
389 472 -0.30715939
389 513 -0.29476210
389 575 -0.30359412
389 596 -0.30496041
389 608 -0.29982969
389 624 -0.30322382
389 721 -0.30636786
389 780 -0.30242211
389 823 -0.30191465
389 826 -0.30383284
389 850 -0.30367375
389 875 -0.30191465
389 1058 -0.29816659
389 1111 -0.30322382
389 1177 -0.29271822
389 1189 -0.30182056
389 1221 -0.29628819
389 1222 -0.30273421
389 1275 -0.29333405
389 1322 -0.30124560
389 1509 -0.29989143
389 1602 -0.30443148
389 1793 -0.29696920
389 2232 -0.30060252
389 2294 -0.30033374
389 2340 -0.29916251
389 2363 -0.30022359
389 2365 -0.30220010
389 2527 -0.30038191
389 2538 -0.29841125
389 2551 -0.30547817
389 2580 -0.30097525
390 730 -0.09959313
390 850 -0.30274198
390 1067 -0.29020623
390 1460 -0.09743032
390 1798 -0.30512410
390 1854 -0.22936204
390 2597 -0.21342129
390 2600 -0.30656286
391 446 -0.21291026
391 1291 -0.25456224
391 1508 -0.27021521
391 1519 -0.25287610
391 1549 -0.26265550
391 2059 -0.28733989
391 2073 -0.25856004
391 2155 -0.25630674
391 2195 -0.28395712
391 2293 -0.26633175
391 2339 -0.27097933
391 2341 -0.29542989
391 2348 -0.28887060
391 2581 -0.28683553
391 2616 -0.29371183
391 2619 -0.25856004
392 1067 -0.25434292
392 1517 -0.19673957
393 1227 -0.00010364
393 1430 0.27673669
393 1460 0.10812363
393 2600 -0.30793698
393 2610 -0.28538162
394 1001 -0.30289775
394 1642 0.25808241
395 2010 -0.21180507
395 2516 -0.11136846
395 2600 -0.30834069
396 1070 -0.27117646
396 1255 -0.30054784
396 1340 -0.26052259
396 1348 -0.27096641
396 2071 -0.15140457
396 2486 -0.07015481
397 452 -0.23169859
398 1608 -0.16459293
398 1964 -0.29856998
398 1988 -0.26812749
398 2027 -0.23043009
398 2338 -0.27549616
399 1777 3.82159059
400 826 -0.28381259
400 1306 -0.23176516
400 2231 0.12806318
401 953 -0.02010968
401 1423 0.25366666
401 1911 -0.25434292
402 1082 -0.28367273
402 1764 -0.25691149
403 902 -0.30665960
403 2315 -0.27763607
404 510 -0.30844163
404 603 -0.31090373
404 662 -0.27360629
404 765 -0.20469037
404 860 -0.29566886
404 1236 -0.27636102
404 1417 -0.27502146
404 1559 -0.30342403
404 1565 -0.25538070
404 1641 -0.26542741
404 1674 -0.30729186
404 1964 -0.30650411
404 2064 -0.23797755
404 2566 -0.23464892
405 687 -0.28670730
405 701 -0.21121487
405 974 -0.11040721
405 1117 -0.20875041
405 1648 -0.22323406
405 2074 -0.09959313
405 2503 -0.20368980
405 2549 -0.15705672
406 940 0.10812363
406 1458 -0.23304683
406 1565 0.20752661
406 1980 0.43245938
407 693 -0.27729351
408 1697 4.35148029
409 1929 -0.15977813
410 721 -0.30148530
410 1252 -0.06647503
411 502 4.35148029
411 603 -0.31053989
413 716 -0.26252520
414 415 -0.18725390
414 510 -0.30402588
414 602 -0.24351379
414 889 -0.27898514
414 1009 -0.28734417
414 1134 -0.19999328
414 1146 -0.25572524
414 1674 -0.30894464
414 1681 -0.29274260
414 1895 -0.28343241
414 1994 -0.26026290
414 2146 -0.27096641
414 2182 -0.24351379
414 2187 -0.24351379
416 452 -0.29478719
416 542 -0.27651498
416 1000 -0.28614934
416 1010 -0.28897963
416 1873 -0.28367273
416 1916 -0.26901115
416 1991 -0.28510461
416 2201 -0.15150069
416 2270 -0.25690413
417 513 -0.00324955
417 582 -0.05249183
417 1221 0.03178448
417 2232 0.10388451
419 1152 0.54492576
419 1409 0.85420832
419 1745 0.03528788
420 1224 7.84875226
421 1493 0.41757921
422 2571 -0.23753267
423 1121 1.35760352
425 1512 7.74277432
426 469 -0.27524515
426 603 -0.31072236
426 793 -0.20663085
426 2512 -0.23537736
427 1549 -0.20557107
427 2073 -0.20118145
428 1086 -0.19379574
428 1691 0.02993546
429 2313 -0.22257987
430 1319 2.31140497
431 524 0.10812363
431 576 0.00214569
431 880 -0.06322200
431 1555 -0.21440256
432 469 -0.27729002
432 902 -0.30239042
432 1150 -0.13361074
432 1952 0.57160048
432 1992 -0.24690247
432 2389 -0.18202042
433 1211 -0.14622342
434 1348 -0.25950067
435 1794 0.85420832
436 1570 3.22104894
436 2232 0.01719888
437 1353 -0.25528911
437 2059 -0.27802537
437 2112 -0.27153693
437 2493 0.34975333
438 651 1.75502079
438 1405 0.72279567
439 725 -0.12770973
439 771 -0.25964145
439 782 -0.22375663
439 793 -0.23461984
439 1122 -0.18404430
439 2002 -0.09784143
439 2095 -0.14931118
439 2167 -0.03188500
440 1798 -0.30525248
441 1381 -0.29043622
442 1138 -0.03470868
443 738 -0.28553835
443 1040 -0.14098097
443 1220 -0.30521624
443 1511 -0.22111450
443 2067 -0.21638515
444 1201 -0.30360066
445 510 -0.30448992
445 605 -0.30206333
445 690 -0.27651498
445 1001 -0.30668907
445 1002 -0.23807097
445 1106 -0.29468558
445 2284 -0.27309896
445 2362 -0.28947027
446 2195 -0.26678393
446 2339 -0.22257987
447 921 -0.19285372
447 2406 -0.27433316
448 1528 0.50166946
448 2236 -0.14501225
449 1618 1.57250323
450 606 -0.30951130
450 721 -0.29883166
451 1916 -0.05322778
452 582 -0.24946726
452 811 -0.24813839
452 933 -0.28775804
452 966 -0.27456864
452 1208 -0.23169859
452 1255 -0.30157010
452 1305 -0.24946726
452 1413 -0.19529620
452 1542 -0.28089423
452 2212 -0.22700151
452 2594 -0.27162380
452 2603 -0.24848776
454 1863 0.72279567
456 1130 -0.28001838
456 1299 -0.28423025
456 1306 -0.28897383
456 1964 -0.29082443
456 1988 -0.26150387
456 2338 -0.25398075
457 2585 0.09142883
458 696 1.06616419
458 1374 1.06616419
458 1458 -0.23527423
458 2322 1.06616419
459 597 -0.28350192
459 752 1.43708698
460 620 -0.23868918
460 1858 0.83065766
460 1975 0.83065766
461 534 -0.12879594
461 562 -0.12502784
461 989 -0.22781335
461 1816 -0.19529620
461 2089 -0.16633356
462 693 -0.29987100
462 1488 0.07775770
464 473 -0.28614934
464 595 -0.28712611
464 777 -0.28712441
464 991 -0.28271147
464 1050 -0.29468558
464 1099 -0.28750864
464 1215 -0.29831555
464 1303 -0.29120124
464 1553 -0.28947027
464 1623 -0.28271147
464 1662 -0.28947027
464 1715 -0.30700262
464 1771 -0.25254049
464 1894 -0.29788963
464 2491 -0.28271147
465 1287 -0.09959313
465 1406 0.47571568
465 1674 -0.30942945
465 1691 0.07421069
465 2120 0.38055181
466 892 2.31140497
466 1935 0.38319526
467 2224 4.11597376
468 951 7.53081844
468 1074 1.17214213
469 590 -0.29788963
469 656 -0.29651408
469 725 -0.30206333
469 771 -0.30646207
469 793 -0.29082443
469 869 -0.30151355
469 966 -0.29950606
469 1007 -0.27524515
469 1171 -0.30026027
469 1230 -0.29651408
469 1581 -0.27802425
469 1665 -0.30256914
469 1682 -0.27669404
469 1759 -0.30026027
469 1813 -0.29954369
469 1887 -0.30237839
469 2125 -0.26787860
469 2160 -0.26491872
469 2167 -0.27781209
469 2174 -0.28819299
469 2278 -0.30490031
469 2362 -0.29379770
469 2451 -0.30026027
469 2557 -0.30102089
469 2607 -0.29036736
470 505 -0.15454465
470 1338 2.25841600
470 1992 -0.16633356
471 493 0.45679105
471 687 -0.26352775
472 596 -0.29819228
472 643 -0.03188500
472 826 -0.28777002
472 947 -0.29947756
472 1224 0.00214569
472 1846 -0.29454795
472 2292 -0.12091414
472 2570 -0.01324074
473 690 -0.17491629
473 777 -0.25691149
474 1681 -0.29459254
476 2600 -0.30494141
477 959 -0.02010968
477 1174 -0.17907659
477 1453 -0.02328902
477 1653 0.07775770
477 1660 -0.09076164
478 737 0.04956100
478 1742 1.86099873
479 1314 0.15210447
479 2122 0.10812363
479 2609 -0.26018215
480 2228 4.45745822
481 511 -0.26326320
481 589 -0.24824272
481 1032 -0.25414429
481 1168 -0.13786294
481 1206 -0.27802537
481 1228 -0.25064675
481 1948 -0.18394292
481 2314 -0.27017522
481 2468 -0.19860366
481 2557 -0.23435520
482 2191 -0.29009388
483 2284 -0.07604248
484 693 -0.29641749
484 894 -0.25921422
484 1327 -0.20949618
484 1348 -0.28801556
484 1497 -0.18332879
484 1696 -0.23404714
484 1751 -0.14761438
484 2191 -0.29912815
484 2431 -0.26337722
485 1627 0.20656536
485 1936 -0.16836104
485 2017 0.58337581
485 2093 -0.29688993
485 2145 -0.09076164
485 2571 -0.26389029
486 1175 -0.14927029
486 1388 -0.25326114
486 1843 -0.22215265
486 2000 -0.23874422
486 2069 -0.21638515
486 2070 -0.16647699
486 2174 -0.23379005
486 2329 -0.11431229
487 2130 -0.04335994
487 2287 0.64225244
487 2344 0.64225244
488 1210 3.22104894
489 2141 3.92756853
489 2437 -0.11284037
490 1197 -0.28873431
490 1994 0.27673669
491 504 -0.27916686
491 512 -0.27524515
491 630 -0.27802425
491 778 -0.29875667
491 884 -0.27084418
491 905 -0.28784425
491 1021 -0.25868020
491 1081 -0.26416767
491 1820 -0.24440139
491 1874 -0.26416767
491 1960 -0.27301158
491 1962 -0.26180426
491 1967 -0.26876083
491 2157 -0.29834760
491 2242 -0.27301158
491 2425 -0.26072285
491 2441 -0.26787860
492 1145 6.89495081
493 1244 2.28491048
493 1306 -0.25099019
494 1036 1.36714154
494 1258 1.67553734
495 949 -0.24372313
495 1299 -0.27956664
495 1454 -0.03176725
495 1782 -0.18856226
495 2618 0.08096188
496 595 -0.21881831
496 1523 -0.22647329
496 1665 -0.26352775
496 1738 -0.15977813
496 1890 -0.13774519
496 2479 -0.29336344
496 2588 -0.22617789
497 1353 -0.24236896
497 1403 -0.22994600
497 2112 -0.27707868
497 2341 -0.28395364
497 2394 -0.22483979
497 2395 -0.22483979
497 2541 -0.23221581
497 2557 -0.26167704
497 2581 -0.27524515
498 1560 3.50365678
499 550 0.79062155
499 624 -0.29871574
499 1200 0.24213165
499 1991 -0.27491466
499 2362 -0.21169424
500 1342 0.11898637
501 1697 3.36235286
502 851 -0.03176725
503 605 -0.29208367
503 979 -0.21440256
503 1348 -0.29831555
503 1958 -0.17165813
503 2321 -0.29424649
503 2583 0.07775770
504 512 -0.27340084
504 630 -0.27386796
504 884 -0.27580497
504 905 -0.28558441
504 1081 -0.25856004
504 1783 -0.25224944
504 1857 -0.24507965
504 1874 -0.26126356
504 1960 -0.28215669
504 1962 -0.26677369
504 2242 -0.27097933
504 2339 -0.29987100
504 2425 -0.29410408
504 2441 -0.29600558
504 2533 -0.29642730
505 639 -0.08733122
