1809 7646
172 1605 -0.26989804
172 1618 -0.26039261
172 1667 -0.26457660
172 1698 -0.26424044
173 217 -0.24936357
173 402 -0.25341054
173 448 -0.25410674
173 450 -0.26061699
173 496 -0.24318717
173 590 -0.25453590
173 617 -0.27017716
173 633 -0.24348838
173 697 -0.24156822
173 750 -0.25553971
173 786 -0.25458205
173 791 -0.25320112
173 1085 -0.25021505
173 1115 -0.24685550
173 1231 -0.26347953
173 1313 -0.25287179
173 1393 -0.26637971
173 1460 -0.25666429
173 1493 -0.25407644
173 1521 -0.25749458
173 1544 -0.25194937
173 1598 -0.25058265
173 1673 -0.25474401
173 1771 -0.25253569
173 1795 -0.25442552
174 332 -0.11921554
174 386 -0.11098635
174 438 -0.11341616
174 458 -0.03373399
174 708 -0.19062100
174 718 -0.11979948
174 1078 -0.05709325
174 1187 -0.12266232
174 1262 -0.11098635
174 1346 -0.11341616
174 1577 -0.11979948
175 461 0.15003192
175 675 0.12201936
175 792 -0.12108288
175 1452 -0.11808826
175 1478 -0.12839828
176 732 3.80260197
177 576 -0.24025818
177 734 -0.20278982
177 1421 0.22796551
177 1539 0.01297980
177 1562 -0.01145641
177 1663 0.02131708
178 304 -0.23884340
178 321 -0.15321939
178 983 -0.24005320
178 1270 -0.19371301
178 1364 -0.12839828
178 1407 -0.17919135
178 1759 -0.16764716
179 331 -0.19307444
179 611 0.02734130
179 824 0.17693047
179 1360 0.13454158
179 1456 0.20254423
179 1643 0.39096593
180 485 0.08545003
180 1093 0.20254423
180 1522 -0.14408362
181 335 0.24105369
181 1798 0.61756325
182 651 -0.15963557
182 663 0.39735448
182 1209 -0.00647349
182 1256 -0.09536356
182 1548 -0.00828570
182 1580 0.15449391
183 209 -0.26369614
183 213 -0.27219259
183 333 -0.27215317
183 381 -0.27215119
183 396 -0.27240133
183 407 -0.27265136
183 436 -0.27172045
183 455 -0.27295038
183 741 -0.27153600
183 815 -0.27046383
183 906 -0.27271951
183 1042 -0.27167088
183 1057 -0.27167088
183 1083 -0.27249474
183 1179 -0.27267002
183 1220 -0.27208556
183 1232 -0.27167088
183 1240 -0.26495450
183 1286 -0.26995009
183 1308 -0.27109703
183 1336 -0.27111953
183 1348 -0.27167088
183 1386 -0.27254462
183 1438 -0.27012239
183 1468 -0.27168317
183 1479 -0.26937974
183 1589 -0.27363930
183 1603 -0.26413091
184 752 1.12363761
184 892 1.24529237
184 1720 2.58706240
185 320 -0.13011649
185 563 -0.09439553
185 770 -0.09552005
185 933 -0.08016243
185 1055 -0.23915405
185 1231 -0.24767864
185 1291 -0.18578306
185 1495 -0.09181410
185 1635 -0.14711193
185 1668 -0.10929716
186 522 0.02415750
187 344 -0.22515527
187 358 -0.18840521
187 431 -0.19214710
187 450 -0.20899368
187 602 -0.18124262
187 617 -0.24204620
187 1114 -0.21448292
187 1231 -0.25256923
187 1303 -0.22220091
187 1347 -0.23027933
187 1550 -0.17884508
187 1744 -0.18694467
188 225 -0.20820753
188 341 -0.03571938
188 619 -0.24160350
188 715 -0.24590634
188 774 -0.21272867
188 822 -0.00510133
188 835 -0.07221164
188 1430 -0.10444844
188 1467 -0.21810859
188 1545 -0.22535778
189 203 -0.26671719
189 209 -0.27355167
189 213 -0.27364269
189 333 -0.27412137
189 349 -0.26376070
189 381 -0.27331932
189 396 -0.27429610
189 407 -0.27371705
189 436 -0.27243583
189 455 -0.27348680
189 741 -0.27369040
189 815 -0.27233966
189 886 -0.26413894
189 906 -0.27328844
189 983 -0.26984097
189 1042 -0.27324646
189 1057 -0.27324646
189 1083 -0.27309392
189 1147 -0.27096965
189 1179 -0.27324646
189 1196 -0.26855058
189 1220 -0.27324646
189 1232 -0.27238885
189 1240 -0.27281367
189 1308 -0.27190329
189 1336 -0.27331932
189 1348 -0.27238885
189 1386 -0.27364050
189 1468 -0.27371705
189 1479 -0.27012239
189 1589 -0.27329495
189 1716 -0.27238885
189 1778 -0.27164353
190 502 10.47754242
191 356 -0.16772815
191 469 -0.04087812
191 662 -0.13065815
191 1070 -0.11696570
191 1408 -0.02685483
191 1528 0.02131708
192 398 -0.24643317
192 639 -0.23879150
192 692 -0.26759439
192 709 -0.24175037
192 885 0.05079205
192 1074 -0.23335929
192 1100 -0.23373335
192 1457 0.08465269
192 1588 -0.21378197
193 1736 7.45930109
194 619 -0.22059730
194 715 -0.23383111
194 774 -0.17395392
194 1140 -0.17663013
194 1318 -0.25636048
194 1467 -0.17649552
194 1642 -0.25371726
195 414 -0.18954081
195 453 -0.21953757
195 1012 -0.21953757
196 1044 0.00903195
196 1420 -0.22453516
197 225 -0.26157225
197 273 -0.26687552
197 280 -0.25522622
197 294 -0.25927768
197 398 -0.26180852
197 408 -0.26763338
197 422 -0.26806690
197 451 -0.26752515
197 510 -0.26835185
197 709 -0.26135511
197 816 -0.26101560
197 919 -0.27238900
197 944 -0.25880111
197 1074 -0.25968102
197 1089 -0.25669875
197 1140 -0.25914715
197 1146 -0.26101560
197 1150 -0.25718347
197 1207 -0.25831863
197 1307 -0.26409722
197 1319 -0.26381020
197 1426 -0.26555509
197 1470 -0.24811164
197 1504 -0.26700529
197 1570 -0.27312133
197 1700 -0.26586630
197 1730 -0.25629791
197 1789 -0.26662630
197 1790 -0.26941167
198 298 0.17295987
198 804 0.58073902
198 968 0.57078664
198 971 0.31042504
198 1180 0.43403246
198 1459 0.05516149
199 305 0.60020673
199 1389 0.92178779
200 235 0.14473371
200 429 0.91692566
200 1130 0.21743558
200 1304 0.03825760
200 1742 0.11297654
201 271 -0.17588786
201 373 -0.01665778
201 479 0.02224346
201 628 -0.21519088
201 758 0.02224346
201 1329 0.02224346
201 1387 0.00947745
201 1445 -0.03026079
201 1549 -0.03026079
201 1567 0.02224346
202 205 -0.01992046
202 861 -0.07192935
202 1244 -0.08035346
202 1353 0.27392751
203 417 -0.15820660
203 436 -0.26599396
203 806 -0.20941696
203 940 -0.20941696
203 1147 -0.26463402
203 1216 -0.16307190
203 1232 -0.26613387
203 1308 -0.26484840
203 1348 -0.26613387
203 1516 -0.11232946
203 1600 -0.23748324
203 1716 -0.26613387
204 280 0.89926102
205 347 0.52756881
205 645 0.17162564
205 862 0.09503610
205 1067 0.24145735
205 1368 -0.20936937
206 259 -0.20072430
206 392 -0.20021042
206 695 -0.20113722
206 713 -0.17936867
206 731 -0.18154430
206 794 -0.14810671
206 795 -0.22783653
206 1029 -0.16364903
206 1458 -0.15298029
206 1517 -0.15832585
206 1546 -0.15566424
206 1552 -0.15751510
206 1569 -0.17612354
207 617 -0.24775729
207 755 -0.15885978
207 1016 -0.14536761
207 1236 -0.16170478
207 1276 0.18820748
207 1349 -0.18382716
207 1702 -0.10405941
208 385 0.02593584
208 480 -0.08858788
208 934 -0.00803771
208 1678 0.00251375
209 213 -0.26670398
209 333 -0.26735547
209 381 -0.26751379
209 396 -0.26251983
209 407 -0.26798025
209 436 -0.27250419
209 455 -0.26773283
209 741 -0.26048934
209 815 -0.27181906
209 906 -0.26735547
209 1042 -0.26586866
209 1057 -0.26586866
209 1083 -0.26725617
209 1179 -0.26640120
209 1220 -0.26701851
209 1232 -0.27243583
209 1240 -0.26034184
209 1286 -0.26424607
209 1299 -0.26910941
209 1308 -0.26455197
209 1336 -0.26602613
209 1348 -0.27243583
209 1386 -0.26785504
209 1438 -0.26403257
209 1468 -0.26649780
209 1589 -0.27371705
209 1603 -0.26769958
209 1716 -0.27243583
209 1778 -0.27267002
210 401 -0.24545629
210 577 -0.22953713
210 680 -0.15397524
210 865 -0.21357111
210 1058 -0.16470146
210 1107 -0.16928653
210 1181 -0.17043601
210 1191 -0.19649751
210 1281 -0.17342950
210 1291 -0.23201380
210 1300 -0.23535164
210 1306 -0.17585679
210 1758 -0.20373211
211 273 -0.27136302
211 398 -0.26852546
211 408 -0.26799718
211 451 -0.26184486
211 510 -0.26558858
211 639 -0.26557713
211 692 -0.27148438
211 702 -0.26392638
211 709 -0.26646900
211 816 -0.26490383
211 832 -0.26700336
211 909 -0.25002205
211 919 -0.26836803
211 944 -0.26183022
211 1074 -0.26373289
211 1089 -0.26220692
211 1126 -0.25492817
211 1146 -0.26490383
211 1150 -0.26097790
211 1157 -0.25873270
211 1207 -0.24362732
211 1307 -0.26580206
211 1319 -0.26796167
211 1406 -0.26674908
211 1588 -0.26263579
211 1642 -0.26658776
211 1700 -0.26735588
211 1730 -0.26349166
211 1747 -0.26327101
211 1789 -0.26280739
211 1790 -0.26725856
212 293 -0.25652077
212 421 -0.24813513
212 439 -0.25296232
212 492 -0.22095182
212 546 -0.26813083
212 622 -0.25324724
212 757 -0.25103045
212 817 -0.25085252
212 820 -0.26434664
212 958 -0.24713444
212 1095 -0.26024549
212 1212 -0.25017561
212 1344 -0.23725419
212 1779 -0.25348870
213 333 -0.27348680
213 381 -0.27352257
213 396 -0.26843486
213 407 -0.27390325
213 436 -0.27355167
213 455 -0.27367684
213 741 -0.26771246
213 815 -0.27258213
213 860 -0.26866701
213 906 -0.27382268
213 1042 -0.27296164
213 1057 -0.27296164
213 1083 -0.27362146
213 1147 -0.27313119
213 1179 -0.27296164
213 1220 -0.27344888
213 1232 -0.27261595
213 1240 -0.27340157
213 1286 -0.27232476
213 1299 -0.26952803
213 1308 -0.27215151
213 1336 -0.27302089
213 1348 -0.27261595
213 1386 -0.27383158
213 1438 -0.27233966
213 1468 -0.27309392
213 1479 -0.27195702
213 1589 -0.27380517
213 1603 -0.26825151
213 1716 -0.27261595
213 1778 -0.27281367
214 331 -0.23658487
214 488 -0.25646645
214 531 -0.19326797
214 747 -0.21393414
214 833 -0.19303541
214 1116 -0.21197419
214 1122 -0.19714953
214 1440 -0.01198657
214 1509 -0.21179705
215 304 -0.23559459
215 505 -0.15321939
215 533 -0.20662533
215 547 -0.18845983
215 1049 -0.12839828
215 1105 -0.02116239
215 1163 -0.09409035
216 278 -0.12456395
216 423 -0.23268706
216 524 -0.25048980
216 536 -0.18454943
216 641 -0.22340503
216 715 -0.24324926
216 923 -0.11467852
216 1219 -0.18510134
216 1367 -0.18890690
216 1431 -0.21580934
216 1471 -0.10771274
217 448 -0.19236257
217 496 -0.25666363
217 590 -0.25476995
217 633 -0.22976191
217 1115 -0.23940386
217 1393 -0.23749695
217 1460 -0.22561092
217 1493 -0.25467097
217 1521 -0.25863901
217 1544 -0.24809615
217 1673 -0.25476995
217 1771 -0.22827862
217 1795 -0.25476995
218 246 -0.20215339
218 570 -0.21378197
218 1300 -0.23335929
218 1301 -0.20476096
218 1366 -0.20476096
218 1414 -0.20476096
218 1511 -0.23908940
218 1715 -0.21178210
219 277 -0.19484698
219 329 -0.19074530
219 467 -0.18561726
219 876 -0.19484698
219 932 -0.08892341
219 1533 -0.17395787
220 274 -0.15521826
220 504 0.16593053
220 705 0.14252768
220 1482 0.49208907
220 1508 0.13168680
220 1576 -0.10353536
220 1738 -0.19396705
221 771 1.96007077
221 1395 1.31066437
221 1400 0.51697819
221 1415 1.22815230
222 364 -0.23424883
222 516 -0.11511982
222 552 -0.07419975
222 560 -0.23376408
222 632 -0.10524630
222 913 -0.16895672
222 1055 -0.24774141
222 1113 -0.17881527
222 1401 -0.17602687
222 1586 -0.12301229
222 1640 -0.11286585
222 1738 -0.22890864
223 537 0.21851165
223 551 0.10483372
223 910 0.20712982
224 255 -0.22882887
224 272 -0.25382256
224 443 -0.24085775
224 566 -0.20683833
224 569 -0.21200603
224 583 -0.23209688
224 772 -0.24165722
224 782 -0.24037728
224 787 -0.02042086
224 834 -0.25122895
224 1037 -0.24788101
224 1210 -0.22336994
225 273 -0.25581944
225 315 -0.26274122
225 510 -0.25943868
225 619 -0.24849902
225 692 -0.26853569
225 832 -0.26466922
225 895 -0.25480459
225 919 -0.26349345
225 1642 -0.26058424
225 1790 -0.26265193
226 648 0.46326093
226 805 2.86543290
226 1234 0.79609203
227 346 -0.07807027
227 528 -0.01511602
227 691 -0.15820660
227 768 -0.06434391
227 1007 -0.17214589
227 1311 -0.18376166
228 847 0.11589632
228 888 -0.01992046
228 961 -0.02510083
228 962 0.23530108
228 995 0.11589632
228 1195 0.32358927
228 1500 0.32810937
229 499 -0.26734367
229 524 -0.25683839
229 546 -0.26720488
229 684 -0.22169830
229 817 -0.24587995
229 820 -0.26265547
229 880 -0.20795277
229 941 -0.18693815
229 1095 -0.23180286
229 1358 -0.20600176
229 1729 -0.19276921
230 465 -0.25654884
230 488 -0.26115339
230 564 -0.24491622
230 696 -0.25127198
230 789 -0.26627096
230 1081 -0.26180183
230 1402 -0.25128917
230 1420 -0.25440546
230 1437 -0.24038640
230 1530 -0.25869473
230 1606 -0.25220931
230 1630 -0.25344390
230 1750 -0.25856660
231 595 4.50097384
232 669 0.96509457
232 777 0.88432909
232 1315 -0.16157685
232 1721 0.35810422
233 911 1.87135603
234 499 -0.26383280
234 797 -0.20448607
234 941 -0.11887012
234 1358 -0.15909626
234 1644 -0.12615845
235 1130 2.09163004
235 1304 0.25762825
236 297 -0.10463718
236 541 -0.17810752
236 572 -0.20183625
236 578 -0.12568475
236 647 -0.18056976
236 665 -0.22783245
236 714 -0.18800109
236 869 -0.20763564
236 916 -0.11224263
236 1066 -0.14963687
236 1178 -0.17129909
236 1494 -0.10406484
236 1628 -0.16952060
236 1677 -0.18473062
237 254 0.05599198
237 715 -0.22574233
237 1545 -0.20301535
237 1727 -0.03705285
237 1741 -0.07402616
237 1750 -0.25728118
237 1776 -0.01056395
238 512 0.02935575
238 628 -0.19037159
238 664 -0.06224918
238 974 0.00215076
238 1242 -0.10669285
238 1494 0.02628860
238 1536 -0.10060105
239 1144 10.47754242
240 243 -0.20488149
240 355 -0.19017637
240 567 -0.19896157
240 720 -0.26268892
240 1200 -0.16772815
240 1330 -0.20652188
240 1522 -0.22380918
240 1687 -0.17988664
241 273 -0.26086780
241 317 -0.24821846
241 449 -0.22443929
241 679 -0.25254178
241 687 -0.19156972
241 849 -0.21972382
241 936 -0.23830669
241 986 -0.22480898
241 1035 -0.21790852
241 1239 -0.21882902
241 1448 -0.22692598
241 1563 -0.24099662
241 1572 -0.24629132
241 1588 -0.23026447
241 1666 -0.25315380
241 1723 -0.24699148
241 1747 -0.20040263
242 540 0.20077450
242 1507 1.78892567
243 399 -0.20967437
243 567 -0.18853705
243 643 -0.19371301
243 720 -0.25938273
243 980 -0.20478969
243 983 -0.24329027
243 1182 -0.16772815
243 1330 -0.19668786
243 1522 -0.21554647
243 1660 -0.20967437
244 446 0.15761214
244 1808 0.38870580
245 315 -0.23881027
245 331 -0.22292504
245 1420 -0.23450028
245 1616 -0.17575498
246 370 -0.15313241
246 856 -0.11832549
246 1301 -0.22559047
246 1366 -0.09874437
246 1414 -0.21809384
246 1490 -0.19763824
246 1511 -0.20475840
246 1705 -0.14296627
246 1715 -0.17314273
247 323 0.26356907
247 1133 -0.04908883
247 1202 0.29050987
247 1352 0.29682307
247 1675 0.28724719
248 732 2.13270277
248 869 0.22475639
249 315 -0.25422218
249 576 -0.23635940
249 789 -0.26695267
249 1298 -0.21904718
249 1530 -0.26039888
249 1630 -0.24926612
250 619 -0.21597447
250 676 -0.22380918
250 760 -0.20476096
250 1156 -0.18704638
250 1351 -0.17880669
250 1454 -0.17988664
250 1616 -0.21786774
251 341 0.12563501
251 822 0.11733724
251 1252 0.03607168
251 1385 -0.02685483
251 1430 -0.08780896
251 1469 0.00214556
252 380 -0.20417352
252 383 -0.23109203
252 499 -0.26724289
252 546 -0.27365795
252 668 -0.22934691
252 715 -0.25894395
252 797 -0.23237351
252 820 -0.27092083
252 846 -0.20916136
252 994 -0.22362733
252 1045 -0.26733484
252 1132 -0.24452090
252 1171 -0.24676324
252 1176 -0.22231818
252 1247 -0.23552470
252 1248 -0.25393247
252 1318 -0.25868321
252 1370 -0.24625005
252 1545 -0.25325887
252 1714 -0.24961763
252 1803 -0.24123160
253 998 4.06035243
253 1038 0.54910200
254 1027 0.01076666
254 1227 0.05617799
254 1273 0.45272262
254 1727 0.16918108
254 1741 0.09971471
254 1776 0.22618417
255 272 -0.25938324
255 432 -0.24492228
255 443 -0.24280381
255 495 -0.24221742
255 566 -0.21661246
255 569 -0.25162787
255 583 -0.23471047
255 598 -0.23980925
255 772 -0.25765474
255 782 -0.24765605
255 834 -0.25072146
255 853 -0.25666802
255 1037 -0.24995538
255 1210 -0.24375933
255 1519 -0.25831950
255 1579 -0.21799184
255 1625 -0.22663164
255 1627 -0.24730974
255 1784 -0.22134527
256 459 -0.21509256
256 499 -0.26673321
256 524 -0.25393869
256 546 -0.26655496
256 685 -0.16463566
256 1045 -0.24891891
256 1367 -0.17784084
256 1431 -0.21112198
256 1799 -0.20415306
257 511 1.40569809
257 938 0.35749553
258 946 8.33908269
258 956 3.91850788
259 392 -0.20848324
259 695 -0.16768514
259 713 -0.18966984
259 731 -0.19152372
259 794 -0.16329349
259 795 -0.23027933
259 1458 -0.16707126
259 1517 -0.17174265
259 1546 -0.17099084
259 1552 -0.20558382
259 1569 -0.19018782
259 1806 -0.20937076
260 414 -0.23879150
260 453 -0.24851561
260 672 -0.15291233
260 734 -0.24175037
260 812 -0.23884340
260 902 -0.23194818
260 957 -0.19545640
260 1012 -0.24851561
260 1048 -0.10691409
260 1091 -0.23194818
260 1259 -0.20476096
260 1731 -0.24175037
261 442 3.19205794
261 897 4.61687975
262 268 -0.18075874
262 435 -0.20171758
262 603 -0.17783077
262 667 -0.24240484
262 726 -0.22497917
262 839 -0.18227376
262 926 -0.18043295
262 1512 -0.15656874
262 1590 -0.20683820
262 1608 -0.18807620
262 1612 -0.21378293
262 1777 -0.19484698
263 607 0.59830884
263 612 0.02564107
263 955 0.19281353
263 1007 0.18477671
263 1153 0.10964048
263 1713 0.02751899
264 330 0.29639333
264 547 -0.09424284
264 839 -0.20053499
265 304 -0.24182277
265 308 -0.15344109
265 312 0.03328997
265 665 -0.16788801
265 678 0.16809317
265 1004 -0.16158318
265 1235 0.00167649
265 1476 -0.02337479
266 643 0.01519344
266 714 -0.16115924
266 1368 -0.20941696
266 1555 -0.01002677
266 1652 -0.07050308
267 454 0.19171935
267 1560 0.92803992
267 1597 0.09265754
268 387 -0.02297201
268 435 -0.19560270
268 535 -0.04289834
268 603 -0.16750675
268 667 -0.20194797
268 1233 -0.19344835
268 1590 -0.22519645
268 1777 -0.10421416
268 1805 -0.21981810
269 778 3.70460842
270 920 0.56707444
270 1003 -0.13684926
270 1632 0.64372366
271 382 0.08628832
271 529 -0.05876426
271 582 -0.05106860
271 628 -0.15406843
271 854 0.08882838
271 1255 -0.16772385
271 1481 -0.01007777
271 1664 0.02089032
272 296 -0.22800896
272 359 -0.23420904
272 432 -0.26116258
272 443 -0.25737637
272 491 -0.25513676
272 495 -0.25928045
272 566 -0.25736663
272 569 -0.25452875
272 583 -0.26309447
272 586 -0.25984920
272 598 -0.25923645
272 772 -0.26671099
272 782 -0.26160374
272 834 -0.26800546
272 851 -0.22800896
272 853 -0.26680945
272 883 -0.26626638
272 1037 -0.26144375
272 1210 -0.25737430
272 1287 -0.25454567
272 1381 -0.25758991
272 1538 -0.25454567
272 1579 -0.24970963
272 1625 -0.25152816
272 1627 -0.26116033
272 1781 -0.25626669
272 1784 -0.24597111
273 398 -0.25717127
273 692 -0.26753386
273 702 -0.23711601
273 832 -0.26866606
273 849 -0.24964486
273 944 -0.25110123
273 986 -0.25028640
273 1100 -0.26681336
273 1146 -0.25507272
273 1157 -0.25074485
273 1319 -0.25897406
273 1426 -0.26154126
273 1487 -0.23195205
273 1514 -0.24327586
273 1572 -0.25784976
273 1642 -0.26743998
273 1666 -0.26283535
273 1700 -0.25875127
273 1730 -0.24797650
273 1789 -0.26466509
273 1790 -0.26107589
274 328 -0.21571273
274 444 -0.23741263
274 1148 -0.20941696
274 1233 -0.22484419
274 1323 -0.21378197
274 1413 -0.16772815
274 1485 -0.19660228
274 1762 -0.23805231
275 311 -0.22497917
275 889 -0.18191609
275 1036 -0.17148395
275 1063 -0.17600009
275 1410 -0.19985166
275 1422 -0.17314273
275 1432 -0.19480164
275 1491 -0.16547408
275 1578 -0.22522826
275 1607 -0.18386358
275 1612 -0.21953031
275 1785 -0.21968233
275 1805 -0.22501926
275 1807 -0.15588894
276 1084 0.00068488
276 1118 0.17133492
276 1340 0.02131708
276 1745 -0.05439367
277 298 -0.21378197
277 329 -0.20870633
277 467 -0.20488149
277 876 -0.21129544
277 932 -0.10849063
277 1244 -0.22317700
277 1488 -0.13219030
277 1533 -0.23559459
278 353 -0.07900337
278 423 -0.21994900
278 524 -0.24739372
278 923 -0.12501052
278 1219 -0.14594878
278 1431 -0.19527288
279 1772 18.98806868
279 1786 0.13729159
280 398 -0.23566129
280 709 -0.22783653
280 1074 -0.21378197
281 375 -0.21829209
281 446 -0.14138746
281 875 -0.18904759
281 895 -0.24690834
281 983 -0.24005320
281 1277 -0.13065815
281 1303 -0.19017637
281 1390 -0.04796057
281 1668 -0.21178210
282 419 -0.03062793
282 979 -0.15029189
282 1162 0.75915960
282 1726 -0.03062793
283 1208 9.26565873
284 901 -0.01466774
284 1159 -0.16726814
284 1189 -0.22298950
284 1215 -0.21091985
284 1318 -0.25568568
284 1357 -0.15177705
284 1467 -0.17821663
284 1537 -0.09703011
284 1718 -0.05304221
284 1769 -0.23027933
284 1793 -0.16726814
285 482 -0.11777158
285 545 0.05409430
285 671 -0.16857550
285 866 -0.10656104
285 1015 -0.10871004
285 1629 -0.20660117
285 1647 -0.15581901
286 643 -0.10195009
286 948 -0.00368571
286 1274 -0.01924867
286 1368 -0.17373210
286 1555 -0.05770756
286 1695 -0.13767411
286 1761 0.28445548
287 1808 0.80487734
288 673 -0.08780896
288 806 -0.16772815
288 940 -0.16772815
288 945 -0.05439367
288 1028 -0.05439367
288 1524 -0.05439367
288 1600 -0.21786774
289 516 -0.12839828
289 1113 -0.13237843
289 1731 -0.18561726
290 711 -0.16228092
290 837 -0.05428268
290 861 -0.14496013
290 1153 -0.03476655
290 1616 -0.22024351
290 1622 -0.11696570
290 1689 -0.12083688
290 1763 -0.10833929
290 1802 -0.09261281
291 1196 -0.09327315
291 1213 0.46448164
291 1682 0.46448164
292 1379 1.55174959
293 421 -0.21958571
293 439 -0.23657625
293 546 -0.26575206
293 757 -0.23124770
293 817 -0.25775485
293 820 -0.26182404
293 958 -0.25254178
293 1045 -0.26317487
293 1095 -0.22983379
293 1124 -0.24341558
293 1212 -0.23049159
293 1248 -0.24844804
293 1250 -0.25137545
293 1318 -0.26590156
293 1344 -0.24802600
293 1707 -0.22261332
293 1779 -0.25666784
294 422 -0.25652077
294 470 -0.22380918
294 519 -0.23709432
294 799 -0.20863613
294 823 -0.25254178
294 895 -0.26394352
294 919 -0.26727088
294 1026 -0.22823657
294 1282 -0.25936133
294 1319 -0.25115438
294 1504 -0.25372773
294 1514 -0.24890613
294 1570 -0.26825151
294 1572 -0.24507675
294 1608 -0.25169769
294 1629 -0.24885763
294 1730 -0.23080499
295 1019 0.02340450
295 1034 0.43604772
295 1076 1.28234702
296 359 0.97707610
296 851 1.08588169
296 1287 0.63222803
296 1538 0.63222803
298 467 -0.20696581
298 804 0.17420101
298 876 -0.21378197
298 968 0.16884828
298 971 0.00213786
298 1180 0.11400090
298 1459 -0.10913688
299 330 0.61484237
299 547 -0.00855039
299 666 0.09265754
300 311 -0.18904759
300 889 -0.20941696
300 1036 -0.23194818
300 1422 -0.19896157
300 1432 -0.22317700
300 1491 -0.17482358
300 1578 -0.19358511
300 1607 -0.19237858
300 1785 -0.22953014
300 1807 -0.16501865
301 1485 0.00786534
302 377 -0.14474874
302 761 -0.22032433
302 1312 0.17505827
302 1378 -0.21958229
302 1448 -0.23521988
302 1454 -0.17944463
302 1723 -0.23579370
302 1762 -0.22716688
303 462 4.21552399
303 894 2.94136951
303 896 0.21278790
304 312 -0.22783653
304 441 -0.22095182
304 460 -0.17092641
304 498 -0.22095182
304 532 -0.22095182
304 533 -0.25058000
304 618 -0.21161745
304 652 -0.22783653
304 1105 -0.23965109
304 1163 -0.23194818
304 1407 -0.24436184
304 1499 -0.20968149
304 1759 -0.24175037
305 1389 0.66898610
306 1190 0.04257602
306 1613 6.92337787
307 309 -0.25062740
307 357 -0.26200096
307 412 -0.25937750
307 416 -0.25937750
307 623 -0.26132327
307 689 -0.26132327
307 720 -0.27160017
307 738 -0.27015574
307 764 -0.25136281
307 857 -0.25972280
307 973 -0.26940597
307 976 -0.25915834
307 988 -0.27099117
307 1040 -0.26132327
307 1326 -0.26940597
307 1334 -0.25668714
307 1428 -0.26014453
307 1443 -0.26778060
307 1486 -0.25933639
307 1502 -0.27015574
307 1592 -0.26995009
307 1605 -0.26820393
307 1618 -0.26727127
307 1667 -0.26337122
307 1698 -0.25933639
308 524 -0.25697236
308 536 -0.19484698
308 923 -0.16478761
308 1219 -0.16820598
308 1303 -0.16772815
308 1768 0.12080753
309 357 -0.27083057
309 412 -0.26010321
309 416 -0.26010321
309 623 -0.26192035
309 689 -0.26192035
309 717 -0.26599396
309 720 -0.27215119
309 738 -0.27016416
309 764 -0.25252344
309 857 -0.26966505
309 973 -0.26045933
309 976 -0.25990044
309 988 -0.27049858
309 1040 -0.26192035
309 1326 -0.26944175
309 1334 -0.25748032
309 1428 -0.26081741
309 1443 -0.26872367
309 1486 -0.26006637
309 1502 -0.27016416
309 1592 -0.26994836
309 1604 -0.25052246
309 1605 -0.26905118
309 1618 -0.26829124
309 1667 -0.26341291
309 1698 -0.26006637
310 351 -0.19660228
310 617 -0.25077642
310 694 0.12129648
310 754 0.09265754
310 1349 -0.15820660
311 889 -0.20751910
311 1036 -0.22972833
311 1063 -0.20652188
311 1422 -0.20652188
311 1432 -0.22095182
311 1491 -0.16991045
311 1578 -0.20504758
311 1607 -0.23689924
311 1807 -0.22404271
312 665 -0.17214589
312 678 0.06145514
313 625 0.01076666
313 900 1.27300408
313 1011 0.94458640
313 1296 0.00903195
313 1425 0.10865265
314 502 10.25708839
315 483 -0.24217204
315 613 -0.25551990
315 627 -0.24550001
315 690 -0.24363807
315 696 -0.26802759
315 789 -0.26768390
315 868 -0.25282410
315 1081 -0.26971732
315 1106 -0.24523435
315 1172 -0.23650987
315 1295 -0.26726515
315 1350 -0.25219590
315 1371 -0.26632086
315 1384 -0.26350120
315 1402 -0.26422976
315 1420 -0.26145516
315 1520 -0.25107529
315 1530 -0.26387500
315 1606 -0.25952876
315 1630 -0.26716555
315 1666 -0.26571156
315 1674 -0.26159168
315 1728 -0.26031241
315 1743 -0.25306921
316 1372 8.51689177
317 761 -0.24134550
317 793 -0.23886221
317 832 -0.26625742
317 919 -0.26711507
317 1426 -0.25586060
317 1448 -0.24752047
317 1563 -0.24031770
317 1642 -0.26534769
317 1789 -0.26085836
317 1790 -0.26557014
317 1806 -0.23150156
318 729 -0.09536356
318 1218 0.20801665
318 1376 0.23442898
319 513 2.42369171
319 745 0.16583887
320 563 -0.19371301
320 756 -0.16228092
320 770 -0.14582945
320 933 -0.07641771
320 1495 -0.18561726
320 1635 -0.14986722
320 1646 -0.18490813
320 1668 -0.21568061
320 1702 -0.21065346
320 1758 -0.24233451
321 1270 0.03211927
321 1364 0.28086829
321 1407 -0.17988664
321 1695 -0.13199976
321 1759 -0.16772815
322 424 0.12129648
322 728 0.04627537
322 872 0.38870580
322 1233 -0.19904533
322 1447 0.43188431
323 1133 0.40883142
323 1202 0.23079557
323 1352 0.24342300
323 1675 0.53753264
324 1055 -0.20794334
325 570 -0.18976842
325 662 -0.10675391
325 1447 -0.07050308
325 1534 -0.07050308
325 1611 -0.11432297
326 1038 0.91403053
327 550 -0.24541053
327 789 -0.26081176
327 1081 -0.25369687
327 1094 -0.18069353
327 1402 -0.23623680
327 1530 -0.25240006
327 1630 -0.23974670
328 444 -0.22023144
328 1148 -0.22135733
