3654 14308
433 1551 -0.12663034
433 2289 -0.14992179
433 2943 -0.12976068
433 3077 -0.13008069
433 3243 -0.12823277
433 3577 -0.10323290
433 3631 -0.10876116
434 1866 0.69443443
435 452 -0.09541369
435 493 -0.16423028
435 531 -0.16533648
435 828 -0.16257331
435 848 -0.13747238
435 868 -0.15281573
435 957 -0.16189575
435 999 -0.15982968
435 1147 -0.14320863
435 1151 -0.16070267
435 1182 -0.14762979
435 1213 -0.15205004
435 1541 -0.16111512
435 1648 -0.14194995
435 1675 -0.17662878
435 1700 -0.14762979
435 1890 -0.14536340
435 2106 -0.13232219
435 2499 -0.15977063
435 2719 -0.16471855
435 2772 -0.15965108
435 3210 -0.13448220
435 3291 -0.13069667
435 3293 -0.15281573
435 3597 -0.14037594
436 1016 3.80660773
437 493 -0.17413744
437 531 -0.17108122
437 1064 0.07065832
437 1377 -0.14219690
437 1700 -0.17077569
437 3558 -0.10101560
437 3597 -0.16560515
437 3624 -0.17672064
438 454 -0.17300423
438 469 -0.17489330
438 507 -0.17655249
438 521 -0.17693882
438 544 -0.17239071
438 564 -0.17450028
438 588 -0.17585269
438 629 -0.17384636
438 640 -0.17657700
438 663 -0.17656163
438 731 -0.17588929
438 830 -0.17422716
438 842 -0.17712554
438 873 -0.17681597
438 877 -0.17495387
438 909 -0.17209992
438 917 -0.17441904
438 933 -0.17591123
438 971 -0.17222556
438 972 -0.17684542
438 999 -0.17544128
438 1029 -0.17319998
438 1057 -0.17653125
438 1072 -0.17258288
438 1082 -0.17404462
438 1094 -0.17439005
438 1095 -0.17225021
438 1214 -0.17186211
438 1231 -0.17509243
438 1255 -0.17419058
438 1257 -0.17665483
438 1283 -0.17604201
438 1300 -0.17558741
438 1308 -0.17572207
438 1384 -0.17697170
438 1392 -0.17434060
438 1426 -0.17685482
438 1492 -0.17616331
438 1494 -0.17307060
438 1521 -0.17684094
438 1532 -0.17502963
438 1548 -0.17555700
438 1557 -0.17217586
438 1567 -0.17272973
438 1586 -0.17615387
438 1602 -0.17687750
438 1643 -0.17691506
438 1681 -0.17492512
438 1701 -0.17703189
438 1716 -0.17690469
438 1732 -0.17677653
438 1763 -0.17482915
438 1805 -0.17504684
438 1816 -0.17699806
438 1847 -0.17282524
438 1922 -0.17644956
438 1965 -0.17585269
438 2029 -0.17319064
438 2033 -0.17596055
438 2040 -0.17194309
438 2049 -0.17650015
438 2060 -0.17149085
438 2166 -0.17209992
438 2200 -0.17658220
438 2206 -0.17409537
438 2349 -0.17500753
438 2365 -0.17411176
438 2379 -0.17062612
438 2382 -0.17646756
438 2438 -0.17562579
438 2466 -0.17532243
438 2485 -0.17239433
438 2505 -0.17728803
438 2519 -0.17272973
438 2562 -0.17686403
438 2590 -0.17581300
438 2600 -0.17681014
438 2610 -0.17202235
438 2633 -0.17602512
438 2647 -0.17169476
438 2683 -0.17625544
438 2742 -0.17495722
438 2803 -0.17657526
438 2812 -0.17080340
438 2905 -0.17675087
438 2922 -0.17686446
438 2952 -0.17640862
438 2958 -0.17307060
438 2993 -0.17497796
438 3029 -0.17285665
438 3039 -0.17246585
438 3050 -0.17693117
438 3054 -0.17673561
438 3094 -0.17659654
438 3128 -0.17387384
438 3131 -0.17232334
438 3175 -0.17319998
438 3188 -0.17611985
438 3262 -0.17291538
438 3283 -0.17669998
438 3299 -0.17653710
438 3318 -0.17490819
438 3361 -0.17456786
438 3373 -0.17669086
438 3391 -0.17672467
438 3408 -0.17542444
438 3502 -0.17339577
438 3558 -0.17680571
438 3559 -0.17613941
438 3587 -0.17575911
438 3612 -0.17670226
438 3624 -0.17624066
438 3637 -0.17374208
439 1173 -0.16560515
439 1922 -0.12823277
440 623 0.36577820
440 2505 -0.17546133
441 463 -0.17520505
441 532 -0.17376493
441 629 -0.17268858
441 672 -0.17507142
441 716 -0.16055056
441 840 -0.17684274
441 1094 -0.17547334
441 1238 -0.17073496
441 1268 -0.16165105
441 1310 -0.16423028
441 1485 -0.16583845
441 1654 -0.16423028
441 1909 -0.14367261
441 1921 -0.17507142
441 1994 -0.16507326
441 2050 -0.17369934
441 2199 -0.17620678
441 2480 -0.17071956
441 2490 -0.16775365
441 2789 -0.17432734
441 3095 -0.17363465
441 3241 -0.16923342
441 3455 -0.17492410
441 3566 -0.16159401
442 3636 -0.11938100
443 636 -0.14062069
443 3080 3.35386700
444 492 -0.15718354
444 1746 -0.17439264
444 2162 -0.11731246
445 493 -0.17412193
445 2714 -0.17646092
446 1771 -0.03606268
447 868 -0.16519120
448 957 -0.16105104
448 1805 -0.17516005
448 1954 0.01220925
448 2368 -0.15947179
448 2467 0.06680858
448 2742 -0.17462996
448 3383 -0.16622351
449 456 -0.13283569
449 785 -0.12823277
449 828 -0.17107991
449 899 0.00720754
449 921 -0.14262649
449 1182 -0.14515982
449 1393 -0.17538581
449 1906 0.00924488
449 2336 -0.14072549
449 2440 -0.04249214
449 3293 -0.17067938
450 454 -0.05089400
450 844 -0.17635766
450 1327 -0.15440292
450 1384 -0.17325565
450 1619 0.90906707
451 1487 -0.03383097
451 1882 0.03712197
452 471 0.28088931
452 493 -0.17449300
452 531 -0.17480630
452 1648 -0.12636774
453 896 -0.08696253
453 1393 -0.17451735
454 707 -0.17639445
454 789 -0.14591314
454 840 -0.17561488
454 1231 -0.16965319
454 1509 -0.16522931
454 1532 -0.11035860
454 1586 -0.17268144
454 1805 -0.17604854
454 2349 -0.16811499
454 2365 -0.16151258
454 2525 -0.15602787
454 2742 -0.16785220
454 2777 -0.16469072
454 2852 -0.14447871
454 2884 -0.16053290
454 2952 -0.17129197
454 2993 -0.17328509
454 3288 -0.07873088
454 3391 -0.17072239
455 463 -0.17335285
455 572 -0.11473063
455 746 0.02583752
455 1604 -0.17658991
455 1834 -0.05218601
455 2167 -0.15940104
455 2742 -0.17566610
455 2872 -0.12250312
455 2895 -0.16200659
455 3209 -0.12623086
455 3214 -0.17073496
455 3263 -0.16420564
455 3265 -0.15811347
455 3598 -0.17148306
456 562 -0.16547103
456 696 -0.16241932
456 707 -0.17493926
456 840 -0.17630933
456 844 -0.17714109
456 899 -0.13994996
456 1004 -0.15716157
456 1288 -0.14893741
456 1349 -0.16481145
456 1374 -0.16104737
456 1409 -0.15238356
456 1627 -0.17429854
456 1718 -0.16902179
456 1906 -0.13270801
456 1943 -0.16465177
456 2073 -0.16877995
456 2257 -0.16877995
456 2316 -0.17090820
456 2336 -0.16303385
456 2339 -0.17428717
456 2411 -0.16481145
456 2512 -0.17355948
456 2550 -0.11933263
456 2748 -0.17369934
456 2750 -0.14860146
456 2775 -0.13448220
456 3321 -0.16936134
456 3458 -0.12438910
456 3516 -0.16732401
456 3564 -0.17387987
457 853 0.55426618
457 2330 11.29192110
457 3232 -0.17040041
458 1696 -0.16997926
458 1708 -0.06885290
458 1824 0.11181476
458 1986 -0.07690162
459 1088 -0.16247154
459 1174 0.56951153
459 1848 0.00924488
459 2170 0.85813374
459 2306 1.17516775
460 914 -0.13261077
460 2714 -0.17516958
460 3176 -0.16423028
461 490 0.24746196
461 2091 -0.07609675
461 2711 -0.07463941
461 3517 0.77867774
461 3637 -0.11735412
462 2166 -0.14383574
463 545 -0.17107169
463 633 -0.17253260
463 731 -0.15631792
463 830 -0.17560193
463 868 -0.17566275
463 1113 -0.16438666
463 1154 -0.16324596
463 1192 -0.17576964
463 1287 -0.17570598
463 1300 -0.16539581
463 1302 -0.16194981
463 1315 -0.17499545
463 1372 -0.17272973
463 1540 -0.16946195
463 1602 -0.17518893
463 1604 -0.17259964
463 1696 -0.17518176
463 1716 -0.17578800
463 1880 -0.17192128
463 2060 -0.17231340
463 2087 -0.16664907
463 2226 -0.17549476
463 2679 -0.15911808
463 2709 -0.16914981
463 2928 -0.17229510
463 3038 -0.17313049
463 3363 -0.17186211
463 3457 -0.16409613
463 3493 -0.16490637
463 3508 -0.17062426
463 3559 -0.16975863
463 3564 -0.17512957
463 3574 -0.17266565
463 3625 -0.17353151
463 3636 -0.17089216
464 3319 12.04648898
465 640 -0.16717127
465 707 -0.17705524
465 763 -0.17133694
465 888 -0.16154626
465 972 -0.17249763
465 1127 -0.16154626
465 1174 -0.16877995
465 1268 -0.17229391
465 1509 -0.16964049
465 1584 -0.16965245
465 1593 -0.16154626
465 1696 -0.17621376
465 1749 -0.15941989
465 1806 -0.15902447
465 1809 -0.16553737
465 2004 -0.15941989
465 2018 -0.16717127
465 2181 -0.17364247
465 2271 -0.16717127
465 2390 -0.15828922
465 2501 -0.16923342
465 2864 -0.17272973
465 2936 -0.16653514
465 3086 -0.16154626
465 3127 -0.16053290
465 3290 -0.15664838
465 3359 -0.16828818
465 3360 -0.16053290
465 3551 -0.16513576
466 1074 -0.16168124
466 1842 0.09413376
466 2149 -0.11808845
466 2356 0.56951153
466 2480 -0.09103563
466 2633 -0.17259181
466 2638 0.17729022
467 744 -0.15490986
467 1088 -0.16689956
467 3113 -0.15838691
468 1481 0.08140043
469 522 -0.16999853
469 537 -0.17249763
469 707 -0.17708491
469 830 -0.17603234
469 840 -0.17611797
469 971 -0.14945244
469 1072 -0.15897354
469 1246 -0.17672713
469 1257 -0.17327065
469 1384 -0.17070673
469 1407 -0.17234097
469 1510 -0.17032160
469 1572 -0.17162750
469 1586 -0.16340832
469 1591 -0.17248201
469 1707 -0.17142584
469 1710 -0.15275419
469 1845 -0.17053511
469 1867 -0.17111615
469 2106 -0.17416736
469 2199 -0.17625654
469 2214 -0.17395766
469 2339 -0.17458861
469 2365 -0.17633899
469 2510 -0.16303529
469 2562 -0.17476679
469 2658 -0.16513576
469 2867 -0.17349746
469 2993 -0.16480114
469 3039 -0.15708429
469 3100 -0.16521351
469 3260 -0.14632700
469 3262 -0.17274579
469 3423 -0.16002256
469 3455 -0.16788563
469 3564 -0.17519264
469 3624 -0.17498618
469 3632 -0.17298327
470 2575 0.30541277
471 1315 -0.16159401
471 2256 -0.16409613
472 1083 -0.01197735
472 1393 -0.17460603
472 2667 0.07323804
473 2709 -0.05017734
473 2786 -0.15644130
474 938 -0.02659710
475 2115 12.04648898
475 3636 -0.12345897
476 551 -0.17449925
476 642 -0.17468888
476 840 -0.17598118
476 951 -0.17234097
476 1382 -0.17139867
476 1675 -0.17577843
476 1676 -0.15655045
476 2486 -0.04307440
476 2927 -0.17554247
476 3179 -0.16980809
477 922 0.64828841
477 935 -0.09058445
477 997 0.58648930
477 1772 -0.09686623
478 532 -0.17142584
478 707 -0.17699335
478 1028 -0.17026984
478 1095 -0.16853069
478 1163 -0.17117494
478 1219 -0.07246068
478 1436 -0.14670034
478 1525 -0.15664838
478 1676 -0.17134861
478 2040 -0.15917467
478 2085 -0.16583845
478 2225 -0.16543759
478 2794 -0.16481145
478 3349 -0.16846125
478 3351 0.01467315
478 3400 0.01967546
478 3584 -0.15940859
479 1334 -0.16055056
479 1704 -0.11774890
479 1837 -0.16946195
479 2454 -0.17613885
479 2868 -0.14621008
479 2918 -0.17398588
479 3050 -0.15903146
479 3284 -0.16055056
479 3368 -0.17567369
479 3544 -0.16341148
480 3057 -0.12804456
480 3172 1.72400038
481 790 -0.07895487
481 1604 -0.17499866
481 2167 -0.11589001
481 2585 -0.14576260
481 2872 -0.13612734
481 3263 -0.13593244
483 551 -0.17182529
483 1922 -0.15980348
483 2458 -0.09479541
483 3038 -0.13232219
484 676 -0.09232041
484 1057 -0.14762979
484 2025 -0.11652927
484 2206 -0.16877995
484 2478 -0.14762979
484 2560 -0.05798712
484 2789 -0.17160828
484 2890 -0.16226532
484 2891 -0.02335951
485 1101 -0.11172179
485 1627 -0.08509940
486 1651 0.48462264
486 2072 0.24625465
486 2206 -0.15522734
486 2468 0.09292645
486 2836 -0.15179286
486 3187 -0.08420344
487 1322 0.18468191
487 1342 -0.05374368
487 1374 -0.13937380
487 1689 -0.06624511
487 2023 -0.06557394
487 2336 -0.15487364
487 2411 -0.17072239
487 2424 -0.04634628
487 2548 -0.14670034
487 3234 -0.16760697
488 705 -0.17454375
489 2030 2.11637568
489 2817 -0.14219690
490 840 -0.17633077
490 849 -0.09989798
490 1475 -0.16423028
490 2091 0.06641494
490 2181 -0.17560079
490 2485 -0.16744977
490 2585 -0.11351829
490 3494 0.23844487
490 3517 0.24268931
490 3588 0.45900528
491 677 1.38716128
492 528 -0.16826833
492 672 -0.16497525
492 707 -0.17465324
492 773 -0.16706683
492 842 -0.17484774
492 844 -0.17535519
492 934 -0.15617988
492 1065 -0.16264376
492 1183 -0.17044396
492 1188 -0.13127332
492 1327 -0.17207779
492 1378 -0.16347945
492 1490 -0.15682627
492 1538 -0.16518654
492 1746 -0.17588929
492 1810 -0.16664942
492 1860 -0.15393601
492 1921 -0.17228758
492 2339 -0.17407423
492 2395 -0.17505258
492 2505 -0.17340263
492 2652 -0.16372480
492 2656 -0.17044396
492 2834 -0.13949629
492 2889 -0.16919503
492 3198 -0.16360248
492 3229 -0.14454490
492 3368 -0.17376493
492 3506 -0.15242809
493 531 -0.17172752
493 568 -0.17397776
493 657 -0.17489913
493 707 -0.17711870
493 713 -0.16952113
493 788 -0.17589470
493 796 -0.17530250
493 828 -0.17076520
493 848 -0.16883572
493 868 -0.16830480
493 969 -0.17526778
493 999 -0.16991437
493 1147 -0.16607788
493 1151 -0.17016342
493 1182 -0.16749810
493 1213 -0.16793688
493 1239 -0.17513965
493 1240 -0.17046108
493 1279 -0.17398588
493 1425 -0.17529317
493 1465 -0.16027446
493 1541 -0.17028337
493 1603 -0.17487700
493 1648 -0.16583845
493 1700 -0.16696551
493 1714 -0.17351590
493 1772 -0.17483173
493 1855 -0.17642410
493 1907 -0.17266961
493 1951 -0.17252180
493 1975 -0.17492582
493 1989 -0.17252180
493 2036 -0.17024907
493 2079 -0.17609853
493 2106 -0.16329860
493 2116 -0.17266961
493 2414 -0.17449300
493 2454 -0.17706081
493 2462 -0.17294618
493 2499 -0.15888685
493 2719 -0.17455092
493 2772 -0.17309645
493 2805 -0.17408730
493 3132 -0.17554612
493 3203 -0.17440617
493 3204 -0.17427745
493 3210 -0.16452055
493 3244 -0.17351957
493 3291 -0.16189575
493 3293 -0.16830480
493 3352 -0.17387987
493 3368 -0.17678715
493 3417 -0.16531439
493 3463 -0.17339577
493 3486 -0.17376901
493 3597 -0.16533648
494 1122 -0.15841067
494 1375 1.50328928
494 1385 -0.13789586
495 830 -0.17285665
495 923 0.48650906
496 878 0.04109077
496 1042 0.01097730
496 1094 -0.17440132
496 1196 0.24268931
496 1273 -0.16394259
496 1514 -0.06432549
496 1604 -0.17671691
496 1816 -0.17363465
496 2006 -0.15040783
496 2172 -0.07463941
497 1366 -0.09392777
497 1410 -0.10544174
497 1668 0.42614363
497 2621 -0.13404756
498 1918 0.56951153
498 1939 0.22718410
499 1327 -0.15175476
499 1700 -0.16750930
499 3609 -0.06077092
500 1725 0.13294011
501 508 -0.16760697
501 532 -0.15254472
501 780 -0.14102950
501 830 -0.17530696
501 844 -0.17709910
501 917 -0.17117494
501 945 -0.07027411
501 1183 -0.17043660
501 1235 -0.16168124
501 1468 -0.16679492
501 1604 -0.17583902
501 1805 -0.17594410
501 2181 -0.17598947
501 2365 -0.17540991
501 2434 -0.16395925
501 2837 -0.17212269
501 3071 -0.11593793
501 3310 -0.17491685
501 3318 -0.17427745
501 3455 -0.16279348
501 3499 -0.16420564
501 3632 -0.13937380
502 625 -0.17581675
502 1632 -0.10266986
503 884 0.56951153
503 1356 0.39596091
503 2252 0.16053574
503 2535 0.13294011
503 3545 0.19600043
503 3567 0.30058353
504 1095 -0.13926314
504 3075 0.17729022
505 1156 -0.16459061
506 777 -0.09474401
506 1159 0.02035379
506 1389 -0.04030251
506 1423 0.00924488
506 1570 -0.02481114
506 2918 -0.16270652
506 2940 -0.06252207
506 3020 -0.08771086
506 3061 -0.12667362
506 3143 -0.14062069
506 3187 -0.00539676
507 909 -0.15672156
507 1392 -0.16869582
507 1859 -0.16877995
507 2349 -0.17545302
507 3502 -0.14055225
508 526 -0.13448220
508 780 -0.16869582
508 854 -0.06557394
508 1228 -0.15542194
508 1273 -0.17104645
508 1336 -0.16154626
508 1417 -0.08603857
508 1438 -0.16055056
508 1606 -0.15962462
508 1667 -0.15124817
508 1873 -0.08445601
508 1888 -0.17411865
508 2527 -0.17215972
508 2882 -0.15143281
508 3051 -0.12475328
508 3228 -0.11027868
508 3265 -0.16226131
508 3274 -0.17160828
508 3598 -0.17355331
508 3645 -0.17142584
509 1238 0.14583080
509 1732 -0.16529137
509 1938 0.14506709
509 2981 -0.13838184
509 3598 -0.17163410
510 1732 -0.16553737
510 2096 -0.13726705
510 2157 0.62079134
511 2131 -0.15940104
512 919 -0.15179286
512 1287 -0.17107169
512 2068 -0.13239326
513 782 -0.03263364
513 993 -0.08360889
513 1489 -0.16423028
513 1643 -0.17253260
513 2114 -0.16744977
513 2297 -0.14794393
513 2430 -0.14139175
513 2633 -0.14194995
513 2789 -0.17253260
513 2854 -0.01242970
513 2881 -0.13236201
513 3385 -0.11955986
513 3422 -0.06471714
514 844 -0.17644627
515 554 -0.14062069
515 568 -0.17603507
515 621 -0.12438910
515 785 -0.14993892
515 808 -0.12699828
515 1071 -0.17229510
515 1137 -0.11933263
515 1151 -0.17621376
515 1248 -0.12403389
515 1360 -0.12881389
515 1393 -0.17209010
515 1518 -0.16909194
515 1644 -0.16716847
515 1652 -0.16980809
515 2139 -0.13619389
515 2146 -0.12667362
515 2201 -0.16497806
515 2226 -0.16534100
515 2454 -0.17688306
515 2464 -0.16664490
515 2473 -0.13008069
515 2561 -0.15341674
515 2640 -0.11933263
515 2818 -0.16426724
515 2822 -0.15424701
515 2857 -0.17538581
515 2898 -0.13797075
515 2958 -0.16838342
515 3054 -0.17369934
515 3057 -0.16244346
515 3243 -0.15777180
515 3332 -0.17286883
515 3408 -0.13797075
515 3631 -0.15574520
516 1764 0.64828841
517 645 0.06395105
517 761 0.25175461
517 2474 -0.12318179
518 550 4.65172376
519 551 -0.15122250
519 948 -0.16553737
519 1235 -0.12657734
519 1578 0.51789908
519 1604 -0.17652474
519 2385 -0.16168124
519 2951 0.07063511
519 2999 -0.16853069
520 569 -0.02659710
520 625 -0.16329860
520 711 -0.04892159
520 2365 -0.17355331
520 3210 -0.15215719
521 707 -0.17689723
521 828 -0.17606733
521 952 -0.16914860
521 1007 -0.14757740
521 1069 -0.16154626
521 1147 -0.17395171
521 1297 -0.11351829
521 1329 -0.14757740
521 1569 -0.16775365
521 1610 -0.16054849
521 2120 -0.17286883
521 2138 -0.14367261
521 2199 -0.17594410
521 2309 -0.16703912
521 2400 -0.17341179
521 2505 -0.17448680
521 2588 -0.11107298
521 2705 -0.15871175
521 2714 -0.17674605
521 2767 -0.10678668
521 2996 -0.17407708
521 3108 -0.17011899
521 3260 -0.17077569
521 3342 -0.16553737
521 3363 -0.08969745
521 3368 -0.17169019
521 3455 -0.17506389
521 3516 -0.16493454
522 2927 -0.17540991
523 1686 0.24625465
524 705 -0.17462792
524 914 -0.12318179
525 705 -0.17089216
526 781 -0.10540752
526 842 -0.17606733
526 854 -0.08445601
526 886 -0.14567734
526 1088 -0.17248188
526 1209 -0.08969745
526 1228 -0.15724916
526 1336 -0.09450821
526 1368 -0.13448220
526 1438 -0.08915574
526 1667 -0.15354739
526 1873 -0.09893420
526 1888 -0.15230721
526 1928 -0.08571531
526 2527 -0.14823344
526 3051 -0.12979766
526 3143 -0.17291538
526 3228 -0.11933263
526 3265 -0.15600087
526 3274 -0.16855018
526 3419 -0.15947179
526 3445 -0.14308351
526 3590 -0.09893420
526 3645 -0.13921548
527 642 -0.17085816
527 951 -0.16620393
527 1117 -0.16950301
527 2749 -0.04336527
527 3214 -0.16653514
528 642 -0.17159117
528 686 -0.12084109
528 718 -0.02659710
528 1088 -0.17073496
528 1256 -0.02659710
528 1382 -0.17214797
528 1475 -0.09469529
528 1741 0.03980488
528 2050 -0.15306267
528 2103 -0.10367527
528 2505 -0.17686446
528 3050 -0.16011196
528 3368 -0.17361613
529 2167 -0.05719757
530 753 -0.05798712
530 840 -0.17708894
530 1181 0.15449919
530 1197 -0.10507216
530 1268 -0.10301539
530 1466 -0.07517371
530 1567 -0.15926690
530 1582 -0.13026816
530 1661 -0.11231601
530 1701 -0.13921548
530 2981 -0.04960200
530 3374 0.15449919
530 3387 -0.09866603
530 3501 -0.04168846
530 3616 -0.05007254
531 568 -0.17666664
531 569 -0.15936745
531 626 -0.16401774
531 647 -0.17485999
531 657 -0.17309433
531 711 -0.15982968
531 770 -0.17512957
531 800 -0.17054661
531 828 -0.17117704
531 848 -0.16415994
531 868 -0.16877995
531 999 -0.17040041
531 1042 -0.17520505
531 1085 -0.17104364
531 1147 -0.16696551
531 1151 -0.17076520
531 1182 -0.16775365
531 1213 -0.16862049
531 1319 -0.17513965
531 1465 -0.16189575
531 1541 -0.17073496
531 1577 -0.17507142
531 1592 -0.17549476
531 1632 -0.16361334
531 1648 -0.16729684
531 1692 -0.17512957
531 1697 -0.16296695
531 1700 -0.16775365
531 1714 -0.17478585
531 1772 -0.16151258
531 1830 -0.17501033
531 1836 -0.16965319
531 1904 -0.17470855
531 2106 -0.16452055
531 2156 -0.17616922
531 2237 -0.17076421
531 2245 -0.17507142
531 2499 -0.16172134
531 2718 -0.17513965
531 2719 -0.17577568
531 2772 -0.17366084
531 2982 -0.17581675
531 3118 -0.16643773
531 3157 -0.17513965
531 3210 -0.16679539
531 3264 -0.16460756
531 3291 -0.16415994
531 3293 -0.16877995
531 3516 -0.16739098
531 3534 -0.16420564
531 3555 -0.17125978
531 3597 -0.16631001
532 652 -0.17440132
532 740 -0.16781486
532 780 -0.17208005
532 842 -0.17615799
532 1009 -0.13657080
532 1163 -0.17298865
532 1182 -0.16979533
532 1475 -0.17298515
532 1479 -0.16194981
532 1480 -0.16354181
532 1505 -0.16965245
532 1587 -0.17325565
532 1707 -0.16744977
532 1746 -0.17585879
532 1830 -0.15945121
532 1965 -0.16020369
532 2040 -0.13270801
532 2359 -0.16070459
532 2505 -0.17294878
532 2574 -0.15294794
532 2714 -0.17614826
532 3262 -0.17449925
532 3617 -0.13131264
532 3624 -0.17457624
533 618 0.05067065
533 1794 -0.08539595
533 2105 -0.07156318
533 2123 -0.02711929
533 2167 -0.08072643
533 2872 -0.11837719
533 2895 -0.07352179
533 3009 -0.05477002
533 3061 -0.13615304
533 3209 -0.06896597
533 3263 -0.10376786
533 3265 -0.15426998
533 3274 -0.14816404
533 3598 -0.14230915
533 3645 -0.13990063
533 3648 -0.09534662
534 1231 -0.15683856
534 1479 -0.10970822
534 1557 -0.16583845
534 1872 -0.17180506
534 2068 -0.15487364
534 2120 -0.13341439
534 2648 -0.04281095
534 2822 -0.16877995
534 3090 -0.16686665
534 3283 -0.14159075
535 1079 -0.07873088
535 1255 -0.17398588
535 1707 0.02206483
535 1855 -0.16765509
535 1988 0.00720754
535 2040 -0.02995073
535 3624 -0.17488256
535 3637 -0.14179409
536 1959 -0.05677981
537 948 -0.16507326
537 1382 -0.17091314
537 1388 -0.10678668
537 2293 0.18751154
537 2941 -0.13615304
538 2817 -0.04923413
538 3502 0.00720754
538 3624 -0.17517151
540 941 -0.14159075
540 1009 -0.14698247
540 1475 -0.15942258
540 1482 -0.12324639
540 1746 -0.17443806
540 1864 -0.09740381
540 1872 -0.15651400
540 2892 -0.07488944
540 3464 0.17053376
541 747 0.15511517
542 625 -0.16703912
543 2683 -0.14139175
544 2251 -0.05213632
544 2742 -0.16881132
544 2777 -0.13536203
544 2837 -0.13085706
544 3262 -0.13743464
545 957 -0.17459055
545 2231 -0.12921833
546 2341 -0.09435421
546 2476 2.47102258
546 2916 -0.17201964
547 1151 -0.15728825
547 1255 -0.17365300
547 1816 -0.14283710
547 2454 -0.17583966
547 3117 0.45632635
548 1315 -0.08445601
548 1712 -0.02963323
548 1840 -0.09989798
548 1979 -0.03303496
548 2658 -0.08141876
549 1496 -0.13089713
549 2460 -0.06847692
550 1246 -0.17330131
550 3234 -0.15577912
551 552 -0.17493889
551 707 -0.17629110
551 840 -0.17692271
551 864 -0.17395766
551 912 -0.16629289
551 1066 -0.15481128
551 1192 -0.17257231
551 1407 -0.17549476
551 1542 -0.17227235
551 1716 -0.16769464
551 1886 -0.17369934
551 1971 -0.16743012
551 2037 -0.17555559
551 2069 -0.17341179
551 2077 -0.17395766
551 2181 -0.17293463
551 2188 -0.16096697
551 2237 -0.17316303
551 2292 -0.15828922
551 2321 -0.17325565
551 2339 -0.17452904
551 2344 -0.17162042
551 2621 -0.17547168
551 2630 -0.17440132
551 2742 -0.17529931
551 2757 -0.17451735
551 2807 -0.17325565
551 2833 -0.17383189
551 2884 -0.15215719
551 2919 -0.17266653
551 2999 -0.17535733
551 3260 -0.17493889
551 3427 -0.17303916
551 3432 -0.17248201
551 3564 -0.17473879
551 3574 -0.15871175
551 3584 -0.17519211
552 948 -0.15152000
552 968 -0.04336527
552 1347 0.07511865
552 1549 -0.03293174
552 2300 -0.05017734
552 2618 -0.13055978
552 2714 -0.17582647
552 2896 -0.01998905
552 3368 -0.17622691
552 3488 -0.03330437
552 3553 0.00657894
553 1297 0.30058353
553 2037 -0.13236201
553 2188 0.27523005
553 2767 0.37542238
554 955 -0.16755453
554 957 -0.15906568
554 1005 -0.16623132
554 1360 -0.13676401
554 1401 -0.15080839
554 1735 -0.10373070
554 1906 -0.16111512
554 2362 -0.15962462
554 2395 -0.17554612
554 2769 -0.12363079
554 2916 -0.17500020
554 2966 -0.14440166
554 3530 -0.11473063
555 847 -0.12720615
555 2922 -0.12720615
556 2560 -0.14219690
557 1000 -0.17133694
557 2371 2.81057813
557 2783 0.73521463
558 2515 -0.01150574
558 2683 -0.09873379
559 999 -0.16329237
559 1049 -0.16055056
559 1374 -0.16928348
559 1582 -0.13069667
559 1675 -0.17629117
559 1743 -0.11318527
559 1848 -0.16055056
559 1888 -0.17082661
559 2158 -0.12720615
559 3094 -0.14383574
559 3598 -0.17249763
560 698 0.30058353
560 707 -0.17662947
560 840 -0.17640307
560 1521 -0.16393653
560 2339 -0.17618429
562 992 -0.10682768
562 1221 -0.11043797
563 1305 -0.17559020
564 567 0.08055154
564 707 -0.17300794
564 839 -0.03625557
564 1231 -0.13306337
564 1392 -0.14993634
564 1572 0.01762144
564 1586 -0.14037594
564 2339 -0.17466866
564 2349 -0.16686221
564 2633 -0.16071459
564 2790 -0.06624511
564 2993 -0.14192322
564 3045 -0.00312165
564 3053 -0.00312165
565 3232 -0.16750930
566 1446 -0.09855520
567 1231 -0.14159075
567 3624 -0.17624066
568 625 -0.17557748
568 676 -0.17468171
568 704 -0.17506512
568 755 -0.16978390
568 763 -0.17121405
568 1084 -0.16924909
568 1156 -0.17518893
568 1169 -0.17492582
568 1255 -0.17652288
568 1381 -0.16957146
568 1393 -0.17174168
568 1576 -0.17079439
568 1675 -0.17686446
568 1743 -0.17440132
568 1753 -0.17526778
568 1848 -0.17492582
568 2283 -0.17520505
568 2294 -0.17355948
568 2399 -0.17603507
568 2454 -0.17695755
568 2599 -0.17207987
568 2602 -0.16904232
568 2667 -0.16875769
568 2714 -0.17658149
568 2748 -0.17218866
568 2757 -0.17449925
568 2773 -0.17056865
568 2786 -0.17266250
568 2818 -0.17550059
568 2837 -0.17530356
568 3061 -0.17581675
568 3071 -0.15092993
568 3123 -0.17358692
568 3176 -0.17130273
568 3219 -0.17331165
568 3283 -0.17440132
568 3313 -0.17266653
568 3317 -0.17426790
568 3327 -0.17564312
568 3348 -0.17606406
568 3593 -0.17564312
569 711 0.19600043
569 807 0.24746196
569 1676 -0.16553737
569 1697 0.08870087
569 3118 0.23844487
569 3624 -0.17670764
571 1049 -0.13236201
572 1393 -0.17476679
573 705 -0.17454375
574 917 -0.16744977
574 1596 0.30058353
574 1805 -0.17600173
